"symbol","date","open","high","low","close","volume","adjusted","gap_type","gap_size","range","dailyReturns","adjustedDailyReturns","relativeVolume","weekday","month"
"ABC","2001-08-30","15.9325","16","15.5875","15.7075","7554000","12.1792","NONE","0","0.0264635124298316","-0.0141220775145143","-0.00291601007813246","0","4","NA"
"ABC","2001-08-31","15.575","16.1625","15.575","16.110001","4514000","12.491287","NONE","0","0.0377207062600322","0.0343499839486357","-0.0303200406494039","-0.402435795604977","5","NA"
"ABC","2001-09-04","16.075001","16.5725","16.0375","16.334999","5771600","12.665746","NONE","0","0.0333593141075604","0.016174058091816","-0.0167386543486679","0.278599911386797","2","NA"
"ABC","2001-09-05","16.334999","16.575001","16.17","16.3675","7322400","12.690945","NONE","0","0.0250464440321582","0.00198965423872997","-0.00304880217462224","0.268694989257745","3","NA"
"ABC","2001-09-06","16.370001","16.7875","16.355","16.6775","7028400","12.93131","NONE","0","0.0264445123815348","0.018784299402303","-0.0411745712172982","-0.0401507702392658","4","NA"
"ABC","2001-09-07","16.5875","16.875","16.125","16.225","6562800","12.580454","NONE","0","0.0465116279069767","-0.0218538055764881","0.00321678953101485","-0.0662455181833703","5","NA"
"ABC","2001-09-10","16.225","16.5625","16.137501","16.219999","4846400","12.576581","NONE","0","0.0263361099094587","-0.000308228043143299","0.00653417604315018","-0.261534710794173","1","NA"
"ABC","2001-09-17","15.5625","16.219999","15.5625","16.004999","8630400","12.409873","NONE","0","0.0422489317269077","0.028433670682731","-0.0776492756771399","0.780785737867283","1","NA"
"ABC","2001-09-18","16.004999","16.299999","16.002501","16.25","4497600","12.599841","NONE","0","0.0185907190382304","0.0153077797755563","-0.0211127509278811","-0.478865406006674","2","NA"
"ABC","2001-09-19","16.237499","16.2875","15.825","16.125","5935600","12.502911","NONE","0","0.0292259083728279","-0.00692834530736536","-0.00918414589189584","0.319726076129491","3","NA"
"ABC","2001-09-20","16.125","16.5","15.9975","16.4275","5428400","12.737466","NONE","0","0.0314111579934364","0.0187596899224805","-0.0498196237335605","-0.0854505020553946","4","NA"
"ABC","2001-09-21","16.375","16.375","16.200001","16.252501","10788000","12.601778","NONE","0","0.0108024067405922","-0.00748085496183214","-0.011553405117752","0.987325915555228","5","NA"
"ABC","2001-09-24","16.5","16.674999","16.450001","16.547501","4847600","12.830512","UP","0.00458021374045803","0.0136776891381344","0.00287884848484851","0.0361044031902385","-0.55064886911383","1","NA"
"ABC","2001-09-25","16.75","17.047501","16.6975","17.047501","4186800","13.218204","UP","0.0013493853882691","0.0209612816289863","0.0177612537313433","-0.00897157024484789","-0.136314877465137","2","NA"
"ABC","2001-09-26","17.110001","17.15","16.9","17.035","5110400","13.208511","NONE","0","0.014792899408284","-0.00438345970873995","-0.000783187427564676","0.220598070125155","3","NA"
"ABC","2001-09-27","17.084999","17.4375","17.025","17.299999","4814800","13.413982","NONE","0","0.0242290748898679","0.0125841388694257","-0.00109501504836524","-0.0578428303068253","4","NA"
"ABC","2001-09-28","17.475","17.897499","17.4375","17.737499","6139600","13.753205","NONE","0","0.0263798709677419","0.0150214020028611","0.00690058612687437","0.275151615851126","5","NA"
"ABC","2001-10-01","17.795","17.795","17.525","17.6625","5285200","13.695056","NONE","0","0.0154065620542085","-0.00744591177296995","0.00515001370443754","-0.139162160401329","1","NA"
"ABC","2001-10-02","17.825001","17.825001","17.465","17.5","4889200","13.569057","NONE","0","0.0206127111365589","-0.0182328741524334","0.0305384024342005","-0.0749262090365549","2","NA"
"ABC","2001-10-03","17.450001","17.487499","16.8375","17.049999","7585600","13.220134","NONE","0","0.0386042464736452","-0.0229227494027078","0.0428499595810507","0.551501268101121","3","NA"
"ABC","2001-10-04","17.0875","17.424999","16.862499","17.32","4665600","13.429483","NONE","0","0.0333580449730494","0.0136064374542795","-0.0160778291880894","-0.384939886099979","4","NA"
"ABC","2001-10-05","17.2575","17.407499","16.9","17.387501","3032400","13.481829","NONE","0","0.0300295266272191","0.00753301463131972","-0.00588756109807685","-0.350051440329218","5","NA"
"ABC","2001-10-08","17.325001","17.559999","17.174999","17.25","2295200","13.375214","NONE","0","0.0224163040708184","-0.00432906179918837","-0.00400611096248667","-0.243107769423559","1","NA"
"ABC","2001-10-09","17.200001","17.352501","17.1775","17.32","1888000","13.429483","NONE","0","0.0101878038131277","0.00697668564089037","-0.0123322269570842","-0.177413733008017","2","NA"
"ABC","2001-10-10","17.3225","17.4375","17.299999","17.372499","1887200","13.470196","NONE","0","0.00794803514150494","0.00288636166835039","0.020051882949582","-0.000423728813559322","3","NA"
"ABC","2001-10-11","17.4625","17.477501","16.895","17.022499","3175200","13.198815","NONE","0","0.0344777153003848","-0.0251969076592698","0.0404052483026461","0.682492581602374","4","NA"
"ABC","2001-10-12","16.997499","16.997499","16.469999","16.754999","5443200","12.991402","NONE","0","0.0320279315135356","-0.0142668047811034","0.00899992697059291","0.714285714285714","5","NA"
"ABC","2001-10-15","16.674999","17.139999","16.5875","17.102501","3565600","13.260846","NONE","0","0.0333081537302186","0.0256373028867948","-0.0271671375071254","-0.344944150499706","1","NA"
