"symbol","date","open","high","low","close","volume","adjusted","vol_change","return","adjusted_return","gap_type","gap_size","range","weekday","month","candle_body_metric","vol_change_lag-10","return_lag-10","adjusted_return_lag-10","range_lag-10","weekday_lag-10","month_lag-10","candle_body_metric_lag-10","vol_change_lag-9","return_lag-9","adjusted_return_lag-9","range_lag-9","weekday_lag-9","month_lag-9","candle_body_metric_lag-9","vol_change_lag-8","return_lag-8","adjusted_return_lag-8","range_lag-8","weekday_lag-8","month_lag-8","candle_body_metric_lag-8","vol_change_lag-7","return_lag-7","adjusted_return_lag-7","range_lag-7","weekday_lag-7","month_lag-7","candle_body_metric_lag-7","vol_change_lag-6","return_lag-6","adjusted_return_lag-6","range_lag-6","weekday_lag-6","month_lag-6","candle_body_metric_lag-6","vol_change_lag-5","return_lag-5","adjusted_return_lag-5","range_lag-5","weekday_lag-5","month_lag-5","candle_body_metric_lag-5","vol_change_lag-4","return_lag-4","adjusted_return_lag-4","range_lag-4","weekday_lag-4","month_lag-4","candle_body_metric_lag-4","vol_change_lag-3","return_lag-3","adjusted_return_lag-3","range_lag-3","weekday_lag-3","month_lag-3","candle_body_metric_lag-3","vol_change_lag-2","return_lag-2","adjusted_return_lag-2","range_lag-2","weekday_lag-2","month_lag-2","candle_body_metric_lag-2","vol_change_lag-1","return_lag-1","adjusted_return_lag-1","range_lag-1","weekday_lag-1","month_lag-1","candle_body_metric_lag-1","vol_change_lag1","return_lag1","adjusted_return_lag1","range_lag1","weekday_lag1","month_lag1","candle_body_metric_lag1","vol_change_lag2","return_lag2","adjusted_return_lag2","range_lag2","weekday_lag2","month_lag2","candle_body_metric_lag2","vol_change_lag3","return_lag3","adjusted_return_lag3","range_lag3","weekday_lag3","month_lag3","candle_body_metric_lag3","vol_change_lag4","return_lag4","adjusted_return_lag4","range_lag4","weekday_lag4","month_lag4","candle_body_metric_lag4","vol_change_lag5","return_lag5","adjusted_return_lag5","range_lag5","weekday_lag5","month_lag5","candle_body_metric_lag5","vol_change_lag6","return_lag6","adjusted_return_lag6","range_lag6","weekday_lag6","month_lag6","candle_body_metric_lag6","vol_change_lag7","return_lag7","adjusted_return_lag7","range_lag7","weekday_lag7","month_lag7","candle_body_metric_lag7","vol_change_lag8","return_lag8","adjusted_return_lag8","range_lag8","weekday_lag8","month_lag8","candle_body_metric_lag8","vol_change_lag9","return_lag9","adjusted_return_lag9","range_lag9","weekday_lag9","month_lag9","candle_body_metric_lag9","vol_change_lag10","return_lag10","adjusted_return_lag10","range_lag10","weekday_lag10","month_lag10","candle_body_metric_lag10"
"BBWI","2021-08-17","61.119999","61.68","58.279999","59.169998","3738200","58.392921","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","NONE","0","0.058339071007877","2","8","-0.0319044671450338","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417","0.00156749840051184","0.016753399694666","0.015760720394666","0.0525446298744216","2","8","0.015927173995241","-0.0457292875022895","-0.0030809026967346","-0.0021409943967346","0.0244225090568485","1","8","0.00162917885908794","-0.176831260208569","-0.0104301106022478","-0.0121053766022478","0.0294117806537664","5","8","-0.0156425214479642","-0.33618575789421","0.00613501097665576","0.000129563976655756","0.0391739727642672","4","8","-0.00764329630005248","-0.00817298942805618","-0.0615150945177481","-0.0568827065177481","0.0666015306953266","3","8","-0.0420662671162223","0","0.0232558139534884","0.0150523869534884","0.0644487614199812","2","8","0.0232558139534884"
"BBWI","2021-08-18","59.32","60.689999","58.77","59.439999","4160700","58.659378","0.113022310202771","0.00456317299146579","0.0153116429914658","NONE","0","0.0326697124383188","3","8","0.00202290964261632","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417","0.00156749840051184","0.016753399694666","0.015760720394666","0.0525446298744216","2","8","0.015927173995241","-0.0457292875022895","-0.0030809026967346","-0.0021409943967346","0.0244225090568485","1","8","0.00162917885908794","-0.176831260208569","-0.0104301106022478","-0.0121053766022478","0.0294117806537664","5","8","-0.0156425214479642","-0.33618575789421","0.00613501097665576","0.000129563976655756","0.0391739727642672","4","8","-0.00764329630005248","-0.00817298942805618","-0.0615150945177481","-0.0568827065177481","0.0666015306953266","3","8","-0.0420662671162223"
"BBWI","2021-08-19","63.810001","66.120003","62.349998","65.510002","8623500","64.813217","1.07260797461966","0.104908016583469","0.103651324583469","UP","0.0273521012910216","0.0604651984110729","4","8","0.0266416074809339","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417","0.00156749840051184","0.016753399694666","0.015760720394666","0.0525446298744216","2","8","0.015927173995241","-0.0457292875022895","-0.0030809026967346","-0.0021409943967346","0.0244225090568485","1","8","0.00162917885908794","-0.176831260208569","-0.0104301106022478","-0.0121053766022478","0.0294117806537664","5","8","-0.0156425214479642","-0.33618575789421","0.00613501097665576","0.000129563976655756","0.0391739727642672","4","8","-0.00764329630005248"
"BBWI","2021-08-20","64.57","66.470001","64.32","66.260002","3995400","65.555237","-0.536684640807097","0.0114485908020892","0.00330702280208919","NONE","0","0.0334266324626866","5","8","0.026173176397708","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417","0.00156749840051184","0.016753399694666","0.015760720394666","0.0525446298744216","2","8","0.015927173995241","-0.0457292875022895","-0.0030809026967346","-0.0021409943967346","0.0244225090568485","1","8","0.00162917885908794","-0.176831260208569","-0.0104301106022478","-0.0121053766022478","0.0294117806537664","5","8","-0.0156425214479642"
"BBWI","2021-08-23","66.639999","67.959999","65.589996","67.589996","4120600","66.871094","0.0313360364419082","0.020072492453959","0.011548702453959","NONE","0","0.0361336048869403","1","8","0.0142556574768255","0.20818160321589","-0.00945105880147289","-0.00605548480147289","0.0264303016169156","2","9","-0.00260934757914519","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417","0.00156749840051184","0.016753399694666","0.015760720394666","0.0525446298744216","2","8","0.015927173995241","-0.0457292875022895","-0.0030809026967346","-0.0021409943967346","0.0244225090568485","1","8","0.00162917885908794"
"BBWI","2021-08-24","68.269997","69.129997","67.550003","68.349998","4454600","67.623009","0.0810561568703587","0.0112442455330549","0.00974850953305494","NONE","0","0.0233899915592898","2","8","0.00117183248155109","0.206717031353975","-0.00769475494019114","-0.00637618794019114","0.0240339616713794","3","9","-0.00185750779744611","0.20818160321589","-0.00945105880147289","-0.00605548480147289","0.0264303016169156","2","9","-0.00260934757914519","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417","0.00156749840051184","0.016753399694666","0.015760720394666","0.0525446298744216","2","8","0.015927173995241"
"BBWI","2021-08-25","68.629997","69.099998","67.779999","68.18","2345400","67.454819","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","NONE","0","0.0194747568526815","3","8","-0.00655685588912376","-0.415661087323213","0.000775400009123018","0.00538100900912302","0.0171472792783389","4","9","0.000620266727252864","0.206717031353975","-0.00769475494019114","-0.00637618794019114","0.0240339616713794","3","9","-0.00185750779744611","0.20818160321589","-0.00945105880147289","-0.00605548480147289","0.0264303016169156","2","9","-0.00260934757914519","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748","0.237152256539653","0.011838097109385","0.010562353109385","0.0408627222592095","3","8","-0.008309799440417"
"BBWI","2021-08-26","67.860001","67.980003","66.18","67.839996","2553800","67.118423","0.0888547795685171","-0.00498698247192678","0.000837936528073221","NONE","0","0.0271985947416136","4","8","-0.000294798109419385","0.121849672476962","-0.0137919463108273","-0.00606936731082726","0.0224948875255624","5","9","-0.0195656281272144","-0.415661087323213","0.000775400009123018","0.00538100900912302","0.0171472792783389","4","9","0.000620266727252864","0.206717031353975","-0.00769475494019114","-0.00637618794019114","0.0240339616713794","3","9","-0.00185750779744611","0.20818160321589","-0.00945105880147289","-0.00605548480147289","0.0264303016169156","2","9","-0.00260934757914519","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871","-0.235994216967006","-0.0115414400288218","-0.0156878200288218","0.0385235164648049","4","8","-0.00651517559192748"
"BBWI","2021-08-27","68.339996","69.470001","68.300003","68.540001","1877400","67.810989","-0.264860208317018","0.0103185678245152","0.00151093582451518","UP","0.00470726663545466","0.0171302774320521","5","8","0.00292661708672041","0.621455787025583","0.00392828448049295","0.00165179648049295","0.0207738975456089","1","9","-0.0060672060682515","0.121849672476962","-0.0137919463108273","-0.00606936731082726","0.0224948875255624","5","9","-0.0195656281272144","-0.415661087323213","0.000775400009123018","0.00538100900912302","0.0171472792783389","4","9","0.000620266727252864","0.206717031353975","-0.00769475494019114","-0.00637618794019114","0.0240339616713794","3","9","-0.00185750779744611","0.20818160321589","-0.00945105880147289","-0.00605548480147289","0.0264303016169156","2","9","-0.00260934757914519","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.167518909129647","0.00714909201515992","0.00284252101515992","0.0205165904059041","1","8","0.00145073262730302","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974","0.231912952387389","-0.0275111924559464","-0.0291184994559464","0.0391671306946663","5","8","-0.0284436392315871"
"BBWI","2021-08-30","68.93","69.139999","67.75","69.029999","1562900","68.295776","-0.167518909129647","0.00714909201515992","0.00284252101515992","NONE","0","0.0205165904059041","1","8","0.00145073262730302","-0.230072021484375","-0.00751285645908678","-0.00176621845908678","0.0242357512397315","2","9","-0.0129202681482027","0.621455787025583","0.00392828448049295","0.00165179648049295","0.0207738975456089","1","9","-0.0060672060682515","0.121849672476962","-0.0137919463108273","-0.00606936731082726","0.0224948875255624","5","9","-0.0195656281272144","-0.415661087323213","0.000775400009123018","0.00538100900912302","0.0171472792783389","4","9","0.000620266727252864","0.206717031353975","-0.00769475494019114","-0.00637618794019114","0.0240339616713794","3","9","-0.00185750779744611","0.20818160321589","-0.00945105880147289","-0.00605548480147289","0.0264303016169156","2","9","-0.00260934757914519","-0.0315562883576074","-0.000304842532450772","3.01884675492283e-05","0.0358751053870958","5","9","0.00259816597890864","-0.506553968540951","-0.00935986610970788","-0.0122025041097079","0.025275750999935","4","9","-0.00995769477908421","0.498154731674285","-0.0183758608531228","-0.0186875494531228","0.0509046297009411","3","9","-0.021854739783598","0.889756222407064","-0.0224540387387941","-0.0211049227387941","0.0298953653245033","2","8","-0.0196135255088326","-0.264860208317018","0.0103185678245152","0.00151093582451518","0.0171302774320521","5","8","0.00292661708672041","0.0888547795685171","-0.00498698247192678","0.000837936528073221","0.0271985947416136","4","8","-0.000294798109419385","-0.473488079737799","-0.00248717119346162","-0.00470728919346162","0.0194747568526815","3","8","-0.00655685588912376","0.0810561568703587","0.0112442455330549","0.00974850953305494","0.0233899915592898","2","8","0.00117183248155109","0.0313360364419082","0.020072492453959","0.011548702453959","0.0361336048869403","1","8","0.0142556574768255","-0.536684640807097","0.0114485908020892","0.00330702280208919","0.0334266324626866","5","8","0.026173176397708","1.07260797461966","0.104908016583469","0.103651324583469","0.0604651984110729","4","8","0.0266416074809339","0.113022310202771","0.00456317299146579","0.0153116429914658","0.0326697124383188","3","8","0.00202290964261632","0.0913178023004613","-0.0450290204090591","-0.0379683214090591","0.058339071007877","2","8","-0.0319044671450338","-0.0604015799868334","0.019078918575288","0.016458067575288","0.0462932245268907","1","8","0.0162374607800974"
