"symbol","date","open","high","low","close","volume","adjusted","vol_change","return","gap_type","gap_size","range","weekday","month","candle_body_metric","vol_change_lag-10","return_lag-10","range_lag-10","weekday_lag-10","month_lag-10","candle_body_metric_lag-10","vol_change_lag-9","return_lag-9","range_lag-9","weekday_lag-9","month_lag-9","candle_body_metric_lag-9","vol_change_lag-8","return_lag-8","range_lag-8","weekday_lag-8","month_lag-8","candle_body_metric_lag-8","vol_change_lag-7","return_lag-7","range_lag-7","weekday_lag-7","month_lag-7","candle_body_metric_lag-7","vol_change_lag-6","return_lag-6","range_lag-6","weekday_lag-6","month_lag-6","candle_body_metric_lag-6","vol_change_lag-5","return_lag-5","range_lag-5","weekday_lag-5","month_lag-5","candle_body_metric_lag-5","vol_change_lag-4","return_lag-4","range_lag-4","weekday_lag-4","month_lag-4","candle_body_metric_lag-4","vol_change_lag-3","return_lag-3","range_lag-3","weekday_lag-3","month_lag-3","candle_body_metric_lag-3","vol_change_lag-2","return_lag-2","range_lag-2","weekday_lag-2","month_lag-2","candle_body_metric_lag-2","vol_change_lag-1","return_lag-1","range_lag-1","weekday_lag-1","month_lag-1","candle_body_metric_lag-1","vol_change_lag1","return_lag1","range_lag1","weekday_lag1","month_lag1","candle_body_metric_lag1","vol_change_lag2","return_lag2","range_lag2","weekday_lag2","month_lag2","candle_body_metric_lag2","vol_change_lag3","return_lag3","range_lag3","weekday_lag3","month_lag3","candle_body_metric_lag3","vol_change_lag4","return_lag4","range_lag4","weekday_lag4","month_lag4","candle_body_metric_lag4","vol_change_lag5","return_lag5","range_lag5","weekday_lag5","month_lag5","candle_body_metric_lag5","vol_change_lag6","return_lag6","range_lag6","weekday_lag6","month_lag6","candle_body_metric_lag6","vol_change_lag7","return_lag7","range_lag7","weekday_lag7","month_lag7","candle_body_metric_lag7","vol_change_lag8","return_lag8","range_lag8","weekday_lag8","month_lag8","candle_body_metric_lag8","vol_change_lag9","return_lag9","range_lag9","weekday_lag9","month_lag9","candle_body_metric_lag9","vol_change_lag10","return_lag10","range_lag10","weekday_lag10","month_lag10","candle_body_metric_lag10"
"FTV","2016-07-19","42.711296","43.146442","42.209206","43.138077","2335867","42.09272","0.255024008536368","0.00506945861011051","NONE","0","0.0222045399290382","2","7","0.00999222781720333","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513","-0.0809956417441388","-0.0107590738487193","0.015917157256244","2","7","-0.00843128780095661","0.423895327592303","0.0183265634133619","0.0459370612223984","1","7","0.0388132894685847","-0.226598305312743","0.0515290494891437","0.0648011308073939","5","7","0.0467055873873383","-0.181868387730483","-0.000209182608697426","0.0138345637916843","4","7","0.00251993927231923","0.0763638063217001","-0.0174897297187238","0.0499028033089599","3","7","0.0144465774078437","0","-0.0161943542153612","0.122843154128201","2","7","-0.0161943542153612"
"FTV","2016-07-20","43.380753","43.447701","41.849373","42.125523","4005282","41.104706","0.714687522876945","-0.0234723249055894","NONE","0","0.0381924001585401","3","7","-0.0289351823837635","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513","-0.0809956417441388","-0.0107590738487193","0.015917157256244","2","7","-0.00843128780095661","0.423895327592303","0.0183265634133619","0.0459370612223984","1","7","0.0388132894685847","-0.226598305312743","0.0515290494891437","0.0648011308073939","5","7","0.0467055873873383","-0.181868387730483","-0.000209182608697426","0.0138345637916843","4","7","0.00251993927231923","0.0763638063217001","-0.0174897297187238","0.0499028033089599","3","7","0.0144465774078437"
"FTV","2016-07-21","42.175732","42.359833","41.832638","42.04184","3620731","41.023048","-0.0960109675173933","-0.00198658518564754","NONE","0","0.0126024803886381","4","7","-0.00317462184177375","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513","-0.0809956417441388","-0.0107590738487193","0.015917157256244","2","7","-0.00843128780095661","0.423895327592303","0.0183265634133619","0.0459370612223984","1","7","0.0388132894685847","-0.226598305312743","0.0515290494891437","0.0648011308073939","5","7","0.0467055873873383","-0.181868387730483","-0.000209182608697426","0.0138345637916843","4","7","0.00251993927231923"
"FTV","2016-07-22","41.841003","42.083683","41.246861","41.338913","2928467","40.337151","-0.191194540549961","-0.0167197961497157","NONE","0","0.0202881378052017","5","7","-0.0119999513395987","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513","-0.0809956417441388","-0.0107590738487193","0.015917157256244","2","7","-0.00843128780095661","0.423895327592303","0.0183265634133619","0.0459370612223984","1","7","0.0388132894685847","-0.226598305312743","0.0515290494891437","0.0648011308073939","5","7","0.0467055873873383"
"FTV","2016-07-25","41.188286","41.380753","40.050209","40.98745","3638536","39.994205","0.242471231535134","-0.00850198865061139","NONE","0","0.0332218990417752","1","7","-0.00487604655362438","-0.206084216876962","-0.0104783277870963","0.0186223788904322","1","8","-0.0114556430787409","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513","-0.0809956417441388","-0.0107590738487193","0.015917157256244","2","7","-0.00843128780095661","0.423895327592303","0.0183265634133619","0.0459370612223984","1","7","0.0388132894685847"
"FTV","2016-07-26","40.635983","41.355648","40.401672","41.238495","1877823","40.23917","-0.483906988964792","0.00612501236116584","NONE","0","0.0236122901052215","2","7","0.01482705610936","-0.490715707384654","0.00819170795904621","0.043555493363531","2","8","0.0355017003674802","-0.206084216876962","-0.0104783277870963","0.0186223788904322","1","8","-0.0114556430787409","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513","-0.0809956417441388","-0.0107590738487193","0.015917157256244","2","7","-0.00843128780095661"
"FTV","2016-07-27","41.071129","41.422592","40.76569","40.937237","1946177","39.945217","0.0364006618302151","-0.00730514570752831","NONE","0","0.0161140900595575","3","7","-0.00326000290861242","0.0969473430060454","-0.000198409375698389","0.0139720545551611","3","8","-0.000396336533022587","-0.490715707384654","0.00819170795904621","0.043555493363531","2","8","0.0355017003674802","-0.206084216876962","-0.0104783277870963","0.0186223788904322","1","8","-0.0114556430787409","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626","-0.123935231706722","0.000988871999355409","0.0254865937695105","3","7","0.00098870473370513"
"FTV","2016-07-28","40.78661","41.079498","40.456066","40.711296","3493105","39.724747","0.794854733151198","-0.00551930910777125","NONE","0","0.0154100994397231","4","7","-0.0018465373807729","0.685301436409034","0.0416253717272797","0.03964503360696","4","8","0.0358762430338481","0.0969473430060454","-0.000198409375698389","0.0139720545551611","3","8","-0.000396336533022587","-0.490715707384654","0.00819170795904621","0.043555493363531","2","8","0.0355017003674802","-0.206084216876962","-0.0104783277870963","0.0186223788904322","1","8","-0.0114556430787409","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761","-0.284313585514088","0.018767200402116","0.0358357884861047","4","7","0.0246374440361626"
"FTV","2016-07-29","40.552299","40.836819","40.175732","40.343098","5358500","39.365471","0.534022023386071","-0.00904413563665997","NONE","0","0.0164548837591808","5","7","-0.00515879506609478","-0.353741290912397","0.00304505424610982","0.0206564522769699","5","8","0.0136538629695817","0.685301436409034","0.0416253717272797","0.03964503360696","4","8","0.0358762430338481","0.0969473430060454","-0.000198409375698389","0.0139720545551611","3","8","-0.000396336533022587","-0.490715707384654","0.00819170795904621","0.043555493363531","2","8","0.0355017003674802","-0.206084216876962","-0.0104783277870963","0.0186223788904322","1","8","-0.0114556430787409","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","-0.335206680974153","-0.00850455974475705","0.019331805420755","1","8","-0.00644358592890625","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635","0.0598000919117647","-0.00659276378304162","0.0256866687226366","5","7","-0.0106218606440761"
"FTV","2016-08-01","40.259415","40.594143","39.824268","40","3562295","39.030685","-0.335206680974153","-0.00850455974475705","NONE","0","0.019331805420755","1","8","-0.00644358592890625","0.132086052500421","0.0180230615243112","0.0172152566638883","1","8","0.0134088928400747","-0.353741290912397","0.00304505424610982","0.0206564522769699","5","8","0.0136538629695817","0.685301436409034","0.0416253717272797","0.03964503360696","4","8","0.0358762430338481","0.0969473430060454","-0.000198409375698389","0.0139720545551611","3","8","-0.000396336533022587","-0.490715707384654","0.00819170795904621","0.043555493363531","2","8","0.0355017003674802","-0.206084216876962","-0.0104783277870963","0.0186223788904322","1","8","-0.0114556430787409","-0.125016273332663","0.010993456457761","0.014325472439891","5","8","0.00636685814722503","-0.353107342123269","0.0152191011892143","0.0127324740555425","4","8","0.00887268780524127","0.441526586251903","0.0374737097218114","0.0449841144502575","3","8","0.037473689559889","0.0960417371385582","-0.00627608764744967","0.0178041831636654","2","8","0","0.534022023386071","-0.00904413563665997","0.0164548837591808","5","7","-0.00515879506609478","0.794854733151198","-0.00551930910777125","0.0154100994397231","4","7","-0.0018465373807729","0.0364006618302151","-0.00730514570752831","0.0161140900595575","3","7","-0.00326000290861242","-0.483906988964792","0.00612501236116584","0.0236122901052215","2","7","0.01482705610936","0.242471231535134","-0.00850198865061139","0.0332218990417752","1","7","-0.00487604655362438","-0.191194540549961","-0.0167197961497157","0.0202881378052017","5","7","-0.0119999513395987","-0.0960109675173933","-0.00198658518564754","0.0126024803886381","4","7","-0.00317462184177375","0.714687522876945","-0.0234723249055894","0.0381924001585401","3","7","-0.0289351823837635","0.255024008536368","0.00506945861011051","0.0222045399290382","2","7","0.00999222781720333","-0.577890287167315","0.0011708181541574","0.0211840082445778","1","7","0.0102422823111635"
