"symbol","date","open","high","low","close","volume","adjusted","gap_type","gap_size","range","dailyReturns","relativeVolume"
"TRUE","1996-01-02","21.714502","22.044941","21.667295","22.044941","1014449","4.119991","NONE","0","0.0174293099346274","0.0152174339526645","0"
"TRUE","1996-01-03","22.139351","22.564199","22.139351","22.375378","2671302","4.181748","UP","0.00428261522677697","0.0191897224087552","0.0106609719499004","1.63325411134517"
"TRUE","1996-01-04","22.46979","22.753021","22.139351","22.328173","3979944","4.172923","NONE","0","0.0277185180360526","-0.00630255111418487","0.48988920009793"
"TRUE","1996-01-05","22.092146","22.422583","22.092146","22.280968","3391558","4.164102","NONE","0","0.0149572160169501","0.00854701937964749","-0.147837758521225"
"TRUE","1996-01-08","21.997734","22.280968","21.856117","21.903322","447512","4.131724","NONE","0","0.0194385397918578","-0.00429189661080555","-0.868051202426731"
"TRUE","1996-01-09","21.950529","21.950529","21.572886","21.761707","2241002","4.105011","NONE","0","0.0175054464201034","-0.00860216170644445","4.00769141386153"
"TRUE","1996-01-10","21.336859","21.572886","20.817598","20.959215","2722409","3.953634","NONE","0","0.0362812270656778","-0.0176991374409889","0.214817746704376"
"TRUE","1996-01-11","21.10083","21.195242","20.723186","21.10083","1968523","3.980347","NONE","0","0.0227791228626719","0","-0.276918714271074"
"TRUE","1996-01-12","21.242447","21.384064","20.770393","21.053625","1734440","3.971443","NONE","0","0.0295454688796693","-0.0088889006054716","-0.118913012446387"
"TRUE","1996-01-15","21.053625","21.148035","20.817598","20.912008","1294872","3.944726","NONE","0","0.0158729647868116","-0.00672649009374871","-0.253435114503817"
"TRUE","1996-01-16","21.053625","21.856117","21.00642","21.856117","2529370","4.122822","NONE","0","0.0404493959465727","0.0381165713742883","0.953374542039677"
"TRUE","1996-01-17","21.761707","21.808912","21.336859","21.478474","2754450","4.051584","NONE","0","0.0221238280667271","-0.0130152014269838","0.0889865855924598"
"TRUE","1996-01-18","21.525681","21.525681","21.289654","21.384064","2345598","4.033773","NONE","0","0.0110864648152572","-0.00657897884856698","-0.148433262538801"
"TRUE","1996-01-19","21.289654","21.289654","20.864803","21.053625","2757098","3.971443","NONE","0","0.020362090166871","-0.0110865587576012","0.175435006339535"
"TRUE","1996-01-22","21.10083","21.148035","20.723186","20.817598","2258744","3.926919","NONE","0","0.020501143019225","-0.01342278953008","-0.18075309619027"
"TRUE","1996-01-23","20.770393","20.864803","20.628777","20.723186","1555965","3.909107","NONE","0","0.0114415895813891","-0.00227280244528836","-0.311137074409495"
"TRUE","1996-01-24","20.959215","21.242447","20.817598","21.10083","2324150","3.980347","NONE","0","0.0204081662063029","0.00675669389335421","0.493703264533585"
"TRUE","1996-01-25","21.195242","21.195242","21.00642","21.053625","1481291","3.971443","NONE","0","0.00898877581234698","-0.0066815467358193","-0.36265258266463"
"TRUE","1996-01-26","20.770393","21.289654","20.770393","21.242447","2005860","4.00706","NONE","0","0.0250000565709084","0.0227272541256201","0.354129607214248"
"TRUE","1996-01-29","21.242447","21.431269","21.10083","21.242447","1117986","4.00706","NONE","0","0.0156600001042614","0","-0.442640064610691"
"TRUE","1996-01-30","21.242447","21.289654","21.053625","21.195242","1374047","3.998154","NONE","0","0.0112108484880869","-0.00222220161358991","0.229037751814423"
"TRUE","1996-01-31","21.242447","21.431269","21.053625","21.384064","2242062","4.033773","NONE","0","0.0179372435863183","0.00666669899188168","0.631721476776267"
"TRUE","1996-02-01","21.572886","21.667295","21.384064","21.667295","1463814","4.087199","NONE","0","0.013244956618162","0.00437628048467872","-0.347112613299721"
"TRUE","1996-02-02","21.903322","21.903322","21.62009","21.761707","3091010","4.105011","NONE","0","0.0131004080001516","-0.00646545761414629","1.11161390723138"
"TRUE","1996-02-05","21.808912","21.950529","21.62009","21.903322","1625872","4.131724","NONE","0","0.0152838864223044","0.00432896423260362","-0.473999760596051"
"TRUE","1996-02-06","21.950529","22.280968","21.856117","22.280968","1883258","4.20296","NONE","0","0.0194385397918578","0.0150538057647723","0.158306434946908"
"TRUE","1996-02-07","22.280968","22.658609","22.280968","22.611404","2261127","4.265293","NONE","0","0.0169490391979378","0.0148304149083648","0.200646432936963"
"TRUE","1996-02-08","22.422583","22.46979","21.997734","22.328173","3368256","4.211865","NONE","0","0.0214593012171162","-0.00421048725742257","0.489635920494514"
"TRUE","1996-02-09","22.422583","22.611404","22.186556","22.422583","2676334","4.229675","NONE","0","0.0191488935912361","0","-0.205424409546068"
"TRUE","1996-02-12","22.280968","22.705816","22.280968","22.658609","2235442","4.274197","NONE","0","0.0190677532502177","0.0169490391979378","-0.164737286153372"
"TRUE","1996-02-13","22.658609","22.753021","22.422583","22.46979","2208962","4.238579","NONE","0","0.0147368391946637","-0.0083332123344376","-0.011845532114007"
"TRUE","1996-02-14","22.375378","22.422583","21.667295","21.714502","2230410","4.096105","NONE","0","0.0348584352592236","-0.029535858567395","0.00970953778290437"
"TRUE","1996-02-15","21.62009","21.714502","21.10083","21.10083","2293698","3.980347","NONE","0","0.0290828370258422","-0.0240174763379802","0.0283750521204622"
"TRUE","1996-02-16","21.195242","21.195242","20.864803","21.053625","2989592","3.971443","NONE","0","0.0158371492891642","-0.0066815467358193","0.303393908003582"
"TRUE","1996-02-20","20.770393","20.959215","20.48716","20.770393","2399088","3.918014","NONE","0","0.0230415050207057","0","-0.197519929140833"
"TRUE","1996-02-21","20.770393","21.053625","20.770393","20.959215","3213878","3.953634","NONE","0","0.0136363332171905","0.0090909209084297","0.339624890791834"
"TRUE","1996-02-22","21.336859","21.62009","21.289654","21.478474","2501036","4.051584","UP","0.0112108484880869","0.0155209661932506","0.00663710623948905","-0.221801200916774"
"TRUE","1996-02-23","21.667295","21.856117","21.10083","21.148035","2248946","3.98925","NONE","0","0.0357941843993816","-0.0239651511644623","-0.100794230870727"
"TRUE","1996-02-26","21.053625","21.336859","20.864803","20.864803","2150176","3.935821","NONE","0","0.0226245126781212","-0.00896862179315922","-0.0439183510853529"
"TRUE","1996-02-27","20.959215","21.10083","20.581572","20.959215","2438278","3.953634","NONE","0","0.0252292682016708","0","0.133989961751968"
"TRUE","1996-02-28","21.148035","21.431269","20.581572","20.628777","2570414","3.891298","NONE","0","0.0412843586486007","-0.0245534868842425","0.0541923439410929"
"TRUE","1996-02-29","20.628777","20.912008","20.48716","20.723186","2336595","3.909107","NONE","0","0.0207372813020448","0.0045765679661959","-0.0909655020553109"
"TRUE","1996-03-01","20.864803","20.864803","20.298338","20.39275","2017776","3.846778","NONE","0","0.0279069645997617","-0.0226243688953114","-0.136445982294749"
"TRUE","1996-03-04","20.439955","20.534367","20.203926","20.39275","2472702","3.846778","NONE","0","0.0163552865913289","-0.00230944735445855","0.225459119347242"
"TRUE","1996-03-05","20.345545","20.959215","20.251133","20.959215","1796138","3.953634","NONE","0","0.0349650560292109","0.0301623770707543","-0.273613237664708"
"TRUE","1996-03-06","20.959215","21.242447","20.770393","20.817598","1391259","3.926919","NONE","0","0.0227272541256201","-0.00675678931677547","-0.225416421232667"
"TRUE","1996-03-07","20.723186","20.723186","20.39275","20.581572","1306523","3.882397","DOWN","-0.00227280244528836","0.0162036017702369","-0.00683360174444205","-0.0609059851544536"
"TRUE","1996-03-08","20.439955","20.439955","19.448641","19.731873","2165005","3.722115","NONE","0","0.0509708621800363","-0.0346420527833844","0.657073775203345"
"TRUE","1996-03-11","19.637463","19.920694","19.495846","19.873489","2407297","3.748828","NONE","0","0.0217917191180111","0.012019169686023","0.11191290551292"
"TRUE","1996-03-12","19.684668","19.779079","18.787764","19.354231","4616523","3.650876","NONE","0","0.0527638626927611","-0.0167865162877017","0.917720580385387"
"TRUE","1996-03-13","19.307024","19.495846","19.259819","19.307024","2529634","3.641971","NONE","0","0.0122548919073435","0","-0.452047785746979"
"TRUE","1996-03-14","19.259819","19.448641","19.165407","19.212612","2769543","3.624161","NONE","0","0.0147783973489319","-0.00245106145597735","0.0948394115512363"
"TRUE","1996-03-15","19.212612","19.590258","19.212612","19.307024","5566361","3.641971","NONE","0","0.0196561508658999","0.00491406374104668","1.00984819517155"
"TRUE","1996-03-18","19.495846","19.826284","19.448641","19.684668","3417509","3.713209","NONE","0","0.0194174492706201","0.0096852426922124","-0.386042515029119"
"TRUE","1996-03-19","19.920694","20.062311","19.731873","19.920694","2417359","3.75773","NONE","0","0.0167464082097022","0","-0.292654679182996"
"TRUE","1996-03-20","19.920694","20.203926","19.920694","20.203926","1688894","3.811158","NONE","0","0.0142179785503456","0.0142179785503456","-0.301347462251159"
"TRUE","1996-03-21","20.298338","20.628777","20.298338","20.345545","1643878","3.837873","UP","0.00467295316761712","0.0162791160537379","0.00232565838641569","-0.0266541298625017"
"TRUE","1996-03-22","20.39275","20.48716","19.920694","20.109516","1316850","3.79335","NONE","0","0.0284360574987999","-0.0138889556337424","-0.198936904076823"
"TRUE","1996-03-25","20.156721","20.298338","20.109516","20.251133","2371549","3.820061","NONE","0","0.00938968396852524","0.0046838967508653","0.800925693890724"
"TRUE","1996-03-26","20.203926","20.39275","20.156721","20.345545","1782898","3.837873","NONE","0","0.0117096922659196","0.00700947924675641","-0.248213720230955"
"TRUE","1996-03-27","20.345545","20.39275","20.109516","20.156721","1529750","3.802257","NONE","0","0.0140845756804888","-0.00928085239299317","-0.141986810238163"
"TRUE","1996-03-28","20.156721","20.345545","20.109516","20.156721","1679626","3.802257","NONE","0","0.0117371795522081","0","0.0979741787873836"
"TRUE","1996-03-29","20.298338","20.345545","19.779079","19.873489","3133114","3.748828","NONE","0","0.0286396550617954","-0.0209302357661007","0.865364075097671"
"TRUE","1996-04-01","18.976585","19.165407","18.362915","18.83497","12935480","3.552926","DOWN","-0.0310263182628474","0.0437017761068979","-0.00746261774708155","3.12863368520903"
"TRUE","1996-04-02","18.882175","19.023792","18.882175","18.976585","10809136","3.57964","NONE","0","0.00750003641000044","0.00499995365999944","-0.164380757420676"
"TRUE","1996-04-03","18.92938","19.023792","18.83497","19.023792","7156485","3.588544","NONE","0","0.0100250756969617","0.00498759071876638","-0.337922568464307"
"TRUE","1996-04-04","19.023792","19.023792","18.740559","18.787764","4534965","3.544022","NONE","0","0.0151133698840039","-0.0124069901521211","-0.366313909691699"
"TRUE","1996-04-08","18.31571","18.31571","17.938066","18.032476","5458852","3.440924","DOWN","-0.0226700281459055","0.0210526597460395","-0.0154639923868635","0.203725276821321"
"TRUE","1996-04-09","18.032476","18.221298","18.032476","18.032476","3913214","3.440924","NONE","0","0.0104712187056288","0","-0.283143415502014"
"TRUE","1996-04-10","17.938066","18.174093","17.843657","17.985271","3152179","3.431916","NONE","0","0.0185184012447672","0.0026315545945701","-0.194478247292379"
"TRUE","1996-04-11","17.938066","17.985271","17.466011","17.70204","2783578","3.377873","NONE","0","0.0297297419542447","-0.0131578287202198","-0.11693530094579"
"TRUE","1996-04-12","17.749245","17.938066","17.749245","17.890862","2757098","3.413903","NONE","0","0.0106382553173389","0.00797876191353492","-0.00951293622812079"
"TRUE","1996-04-15","18.032476","18.221298","17.890862","18.221298","1918476","3.476955","NONE","0","0.0184695404838516","0.0104712187056288","-0.304168368335112"
"TRUE","1996-04-16","18.362915","18.551737","18.31571","18.457327","3262601","3.521994","UP","0.00518140914000739","0.0128865875251355","0.00514144949208763","0.700621222261837"
"TRUE","1996-04-17","18.646149","18.740559","18.551737","18.740559","3368786","3.576042","NONE","0","0.0101781304898836","0.00506324389019952","0.0325461188787719"
"TRUE","1996-04-18","18.693354","18.83497","18.598944","18.693354","2194927","3.567031","NONE","0","0.0126902903734749","0","-0.348451638067838"
"TRUE","1996-04-19","18.551737","18.83497","18.551737","18.787764","2908034","3.585048","NONE","0","0.0152671957348252","0.0127226361607002","0.324888709282814"
"TRUE","1996-04-22","18.92938","19.118202","18.92938","19.070997","4669218","3.639093","UP","0.00501248475574954","0.00997507578166859","0.00748133325021739","0.605627031871017"
"TRUE","1996-04-23","19.070997","19.070997","18.787764","19.023792","2443045","3.630086","NONE","0","0.0150753969445219","-0.00247522455171055","-0.476776410953612"
"TRUE","1996-04-24","19.165407","19.165407","18.83497","18.976585","2905915","3.621077","NONE","0","0.0175438028305859","-0.00985223011439299","0.189464377446997"
"TRUE","1996-04-25","18.787764","19.023792","18.693354","18.92938","2808734","3.612069","NONE","0","0.0176767636241201","0.00753767185919512","-0.0334424785308586"
"TRUE","1996-04-26","18.92938","19.023792","18.83497","18.83497","1616339","3.594056","NONE","0","0.0100250756969617","-0.00498748506290221","-0.424531123274757"
"TRUE","1996-04-29","18.83497","18.92938","18.740559","18.92938","1324530","3.612069","NONE","0","0.0100755265624679","0.00501248475574954","-0.180537003685489"
"TRUE","1996-04-30","18.92938","18.92938","18.882175","18.92938","1184186","3.612069","NONE","0","0.00249997682999962","0","-0.105957584954663"
"TRUE","1996-05-01","18.882175","18.976585","18.882175","18.92938","1437864","3.612069","NONE","0","0.00499995365999944","0.00249997682999962","0.214221414541297"
"TRUE","1996-05-02","18.882175","18.882175","18.693354","18.693354","2781459","3.567031","NONE","0","0.0101009695745344","-0.00999996027999957","0.934438166613811"
"TRUE","1996-05-03","18.693354","18.882175","18.693354","18.740559","2617018","3.576042","NONE","0","0.0101009695745344","0.00252522901989668","-0.0591204112661736"
"TRUE","1996-05-06","18.787764","18.83497","18.598944","18.646149","2607486","3.558023","NONE","0","0.0126902903734749","-0.00753761863306342","-0.00364231350338439"
"TRUE","1996-05-07","18.693354","18.882175","18.598944","18.693354","2546317","3.567031","NONE","0","0.0152283376948713","0","-0.0234589946024638"
"TRUE","1996-05-08","18.598944","18.882175","18.504532","18.882175","1963227","3.60306","NONE","0","0.0204081356934614","0.0152283376948713","-0.228993483529348"
"TRUE","1996-05-09","18.882175","18.92938","18.83497","18.92938","3223675","3.612069","NONE","0","0.00501248475574954","0.00249997682999962","0.642028659956286"
"TRUE","1996-05-10","19.070997","19.118202","18.976585","19.023792","2196516","3.630086","UP","0.0024937425314512","0.00746272314012243","-0.00247522455171055","-0.318629824656642"
"TRUE","1996-05-13","19.070997","19.070997","18.83497","18.92938","2291844","3.612069","NONE","0","0.0125313180748363","-0.00742577852641894","0.0433996383363472"
"TRUE","1996-05-14","18.976585","19.070997","18.882175","18.92938","2094303","3.612069","NONE","0","0.0100000132400001","-0.00248753924902725","-0.0861930393168121"
"TRUE","1996-05-15","18.92938","18.976585","18.882175","18.92938","1805142","3.612069","NONE","0","0.00499995365999944","0","-0.138070279228937"
"TRUE","1996-05-16","18.882175","18.92938","18.740559","18.740559","1993679","3.576042","NONE","0","0.0100755265624679","-0.00749998344999975","0.104444414899216"
"TRUE","1996-05-17","18.740559","18.83497","18.693354","18.787764","1867634","3.585048","NONE","0","0.00757574055463771","0.0025188683005666","-0.0632223141237882"
"TRUE","1996-05-20","18.83497","18.882175","18.504532","18.598944","1433098","3.549017","NONE","0","0.0204081356934614","-0.012531264982105","-0.232666571715872"
"TRUE","1996-05-21","18.598944","18.787764","18.504532","18.787764","1669034","3.585048","NONE","0","0.0153060882598921","0.0101521892855852","0.164633542158317"
"TRUE","1996-05-22","18.740559","19.023792","18.740559","19.023792","2336860","3.630086","NONE","0","0.0151133698840039","0.0151133698840039","0.400127259240974"
"TRUE","1996-05-23","19.023792","19.070997","18.598944","18.693354","2481970","3.567031","NONE","0","0.0253806345134433","-0.0173697231340629","0.0620961461105928"
"TRUE","1996-05-24","18.787764","18.976585","18.740559","18.882175","2560881","3.60306","NONE","0","0.0125943948630347","0.00502513231484071","0.0317936961365367"
"TRUE","1996-05-28","18.92938","18.976585","18.693354","18.693354","1338034","3.567031","NONE","0","0.0151514276143276","-0.0124687654851875","-0.477510278689248"
"TRUE","1996-05-29","18.693354","18.787764","18.504532","18.504532","1745562","3.531002","NONE","0","0.0153060882598921","-0.0101010230694822","0.304572230601016"
"TRUE","1996-05-30","18.504532","18.504532","18.268505","18.457327","3164360","3.521994","NONE","0","0.0129198858910458","-0.00255099669637696","0.812802982649714"
"TRUE","1996-05-31","18.457327","18.646149","18.362915","18.646149","3201167","3.558023","NONE","0","0.0154242395610937","0.0102301920532698","0.0116317359592461"
"TRUE","1996-06-03","18.551737","18.646149","18.457327","18.551737","3372758","3.540011","NONE","0","0.0102301920532698","0","0.0536026392874848"
"TRUE","1996-06-04","18.646149","18.693354","18.598944","18.646149","2396175","3.558023","NONE","0","0.00507609464279262","0","-0.289550273099938"
