"symbol","date","open","high","low","close","volume","adjusted","gap_type","gap_size","range","dailyReturns","adjustedDailyReturns","relativeVolume","weekday","month"
"CMG","2011-04-28","261.899994","267.869995","260.119995","265.640015","1111000","265.640015","NONE","0","0.0297939418305771","0.0142803401515161","-0.00939062107173985","0","4","NA"
"CMG","2011-04-29","265.660004","268","264.290009","266.790009","664000","266.790009","NONE","0","0.0140375756693852","0.00425357593535225","-0.00170239005615429","-0.402340234023402","5","NA"
"CMG","2011-05-02","268.799988","270","264.049988","267.079987","761800","267.079987","NONE","0","0.0225336575285132","-0.00639881352970882","0.00347619348298911","0.147289156626506","1","NA"
"CMG","2011-05-03","266.140015","267.76001","257.790009","260.410004","914100","260.410004","NONE","0","0.0386748929435819","-0.0215300619112086","0.019220819856061","0.199921239170386","2","NA"
"CMG","2011-05-04","257.100006","261.399994","249.580002","260.529999","1393000","260.529999","NONE","0","0.0473595316342693","0.0133410848695195","-0.01966904257151","0.523903292856362","3","NA"
"CMG","2011-05-05","258.399994","269.079987","257.390015","265.769989","1076400","265.769989","NONE","0","0.04541734845464","0.0285216531390477","-0.0352619651337726","-0.227279253409907","4","NA"
"CMG","2011-05-06","270.109985","272.459991","266.51001","268.100006","850800","268.100006","NONE","0","0.0223255441699919","-0.00744133542490103","0.00741146092458861","-0.20958751393534","5","NA"
"CMG","2011-05-09","268.100006","268.820007","264.040009","266.410004","651000","266.410004","NONE","0","0.0181033094874648","-0.006303625371795","0.0108477890956153","-0.234837799717913","1","NA"
"CMG","2011-05-10","266.350006","269.980011","266.279999","269.850006","504500","269.850006","NONE","0","0.013895193082076","0.0131406041717904","-0.00659917677038681","-0.225038402457757","2","NA"
"CMG","2011-05-11","270","275.899994","269","274.299988","1163300","274.299988","NONE","0","0.0256505353159851","0.0159258814814814","-0.0251026715444799","1.30584737363726","3","NA"
"CMG","2011-05-12","272.070007","278.910004","271.329987","275.880005","922000","275.880005","NONE","0","0.0279365251287171","0.0140037413238278","-0.00709013968704082","-0.207427146909654","4","NA"
"CMG","2011-05-13","276.160004","281.980011","275.899994","280.399994","1024800","280.399994","NONE","0","0.0220370320124037","0.0153533818749509","-0.0234500693848344","0.111496746203905","5","NA"
"CMG","2011-05-16","278.700012","279.880005","272.119995","272.690002","806900","272.690002","NONE","0","0.0285168680824059","-0.0215644411238849","0.0175936829254052","-0.212626854020297","1","NA"
"CMG","2011-05-17","271","275.109985","268.25","274.51001","790800","274.51001","NONE","0","0.0255731034482758","0.0129520664206643","-0.0107802814480959","-0.0199529061841616","2","NA"
"CMG","2011-05-18","275.170013","280.029999","274.380005","278.75","513800","278.75","NONE","0","0.0205918576318999","0.0130100913285199","-0.00387222973336785","-0.350278199291856","3","NA"
