"symbol","date","open","high","low","close","volume","adjusted","gap_type","gap_size","range","dailyReturns","relativeVolume"
"CDNS","2017-09-18","38.5","38.860001","38.34","38.779999","3956800","38.779999","NONE","0","0.0135628847157014","0.00727270129870121","0"
"CDNS","2017-09-19","38.799999","38.98","38.57","38.82","4074900","38.82","NONE","0","0.0106300233341975","0.000515489704007482","0.0298473513950667"
"CDNS","2017-09-20","38.709999","38.810001","38.099998","38.360001","4066000","38.360001","NONE","0","0.0186352503220604","-0.00904153988740755","-0.00218410267736632"
"CDNS","2017-09-21","38.490002","38.509998","38.200001","38.43","2490100","38.43","NONE","0","0.00811510449960467","-0.00155889833416993","-0.387579931136252"
"CDNS","2017-09-22","38.389999","38.919998","38.330002","38.880001","1799600","38.880001","NONE","0","0.0153925376784483","0.012763792986814","-0.277298100477892"
"CDNS","2017-09-25","38.849998","38.869999","38.220001","38.419998","1986000","38.419998","NONE","0","0.0170067499474947","-0.0110682116380032","0.103578573016226"
"CDNS","2017-09-26","38.68","38.790001","38.32","38.330002","2499900","38.330002","NONE","0","0.012265161795407","-0.00904855222337123","0.258761329305136"
"CDNS","2017-09-27","38.5","38.970001","38.5","38.919998","2648900","38.919998","NONE","0","0.0122078181818183","0.010909038961039","0.0596023840953638"
"CDNS","2017-09-28","38.93","39.139999","38.77","39","1463100","39","NONE","0","0.00954343564611813","0.00179809915232469","-0.447657518215108"
"CDNS","2017-09-29","39.080002","39.470001","38.98","39.470001","3644400","39.470001","NONE","0","0.0125705746536687","0.00997950307167341","1.49087553824072"
"CDNS","2017-10-02","39.790001","40.060001","39.599998","39.700001","2115700","39.700001","UP","0.00329356464926352","0.0116162379604161","-0.00226187478607996","-0.419465481286357"
"CDNS","2017-10-03","39.810001","40.16","39.700001","40.060001","1630300","40.060001","NONE","0","0.0115868762824463","0.00627982903090105","-0.229427612610484"
"CDNS","2017-10-04","39.93","40.330002","39.93","40.25","1675300","40.25","NONE","0","0.0100175807663411","0.00801402454295017","0.0276022817886279"
"CDNS","2017-10-05","40.34","40.439999","40.16","40.389999","1179900","40.389999","NONE","0","0.00697208665338655","0.0012394397620228","-0.295708231361547"
"CDNS","2017-10-06","40.419998","40.73","40.139999","40.68","1943900","40.68","NONE","0","0.0146985803362873","0.00643250897736314","0.647512501059412"
"CDNS","2017-10-09","40.68","41.080002","40.68","41.009998","1481300","41.009998","NONE","0","0.00983289085545724","0.00811204523107186","-0.237975204485827"
"CDNS","2017-10-10","41.049999","41.139999","40.669998","41.009998","1723700","41.009998","NONE","0","0.0115564549572883","-0.000974445821545492","0.163640045905623"
"CDNS","2017-10-11","41.139999","41.470001","41.060001","41.389999","2786000","41.389999","NONE","0","0.00998538699499797","0.00607681103735564","0.6162905377966"
"CDNS","2017-10-12","41.389999","42.200001","41.32","41.82","2278300","41.82","NONE","0","0.0212972168441433","0.0103890072575261","-0.182232591529074"
"CDNS","2017-10-13","42","42.189999","41.889999","42","2089900","42","NONE","0","0.00716161392126071","0","-0.0826932361848747"
"CDNS","2017-10-16","42.09","42.57","41.869999","41.970001","2731200","41.970001","NONE","0","0.0167184384217444","-0.00285100974103112","0.306856787406096"
"CDNS","2017-10-17","42","42","41.639999","41.810001","1870100","41.810001","NONE","0","0.00864555736420639","-0.00452378571428572","-0.31528265963679"
"CDNS","2017-10-18","41.799999","42.049999","41.529999","41.790001","2926800","41.790001","NONE","0","0.0125210694081645","-0.000239186608593054","0.565049997326346"
"CDNS","2017-10-19","41.66","41.869999","41.32","41.810001","1201800","41.810001","NONE","0","0.0133107212003872","0.00360060009601544","-0.589380893808938"
"CDNS","2017-10-20","41.990002","42.450001","41.830002","42.279999","1861900","42.279999","NONE","0","0.0148218735442566","0.00690633451267756","0.549259444167083"
"CDNS","2017-10-23","42.470001","42.560001","42.09","42.150002","1403900","42.150002","NONE","0","0.0111665716322166","-0.00753470667448307","-0.245985283849831"
"CDNS","2017-10-24","42.16","42.330002","41.93","42.310001","2299600","42.310001","NONE","0","0.00953975673741952","0.00355789848197351","0.638008405157062"
"CDNS","2017-10-25","42.23","42.419998","41.849998","42.220001","2544700","42.220001","NONE","0","0.0136200723354873","-0.000236774804641095","0.106583753696295"
"CDNS","2017-10-26","42.369999","42.880001","42.259998","42.720001","1842400","42.720001","NONE","0","0.0146711554505989","0.00826060911637037","-0.275985381380909"
"CDNS","2017-10-27","41.849998","43.23","41.349998","43.080002","2119200","43.080002","NONE","0","0.0454655886561348","0.0293907779876119","0.150238818931828"
"CDNS","2017-10-30","43.110001","43.209999","42.630001","42.900002","1471600","42.900002","NONE","0","0.0136053949424023","-0.00487123625907585","-0.305587013967535"
"CDNS","2017-10-31","42.91","43.189999","42.709999","43.16","2043800","43.16","NONE","0","0.0112385860744225","0.00582614775110697","0.388828486001631"
"CDNS","2017-11-01","43.470001","43.619999","42.959999","43.009998","2123800","43.009998","NONE","0","0.0153631288492348","-0.010582079351689","0.0391427732654859"
"CDNS","2017-11-02","43.380001","43.84","43.080002","43.790001","1888600","43.790001","NONE","0","0.0176415497845149","0.00945135985589296","-0.110744891232696"
"CDNS","2017-11-03","43.82","43.919998","43.610001","43.900002","1359000","43.900002","NONE","0","0.00710839240751228","0.00182569602921041","-0.280419358254792"
"CDNS","2017-11-06","44","44.34","43.689999","44.290001","1739100","44.290001","NONE","0","0.0148775695783377","0.00659093181818174","0.279690949227373"
"CDNS","2017-11-07","44.400002","44.669998","44.040001","44.299999","1631300","44.299999","NONE","0","0.0143051086670049","-0.002252319718364","-0.0619860847564832"
"CDNS","2017-11-08","44.25","44.389999","43.98","44.07","2002200","44.07","NONE","0","0.00932239654388372","-0.00406779661016949","0.227364678477288"
"CDNS","2017-11-09","43.900002","44.189999","43.200001","43.549999","2664600","43.549999","NONE","0","0.0229166198398931","-0.00797273312197118","0.330836080311657"
"CDNS","2017-11-10","43.509998","44.16","43.41","44.040001","2761600","44.040001","NONE","0","0.0172771250863856","0.0121811773009043","0.0364032124896795"
"CDNS","2017-11-13","43.830002","44.689999","43.830002","44.669998","1644500","44.669998","NONE","0","0.0196211946328453","0.0191648633737229","-0.404511877172654"
"CDNS","2017-11-14","44.52","44.830002","44.360001","44.77","2674700","44.77","NONE","0","0.0105951530524087","0.00561545372866128","0.626451809060505"
"CDNS","2017-11-15","44.52","44.669998","44.009998","44.32","1728600","44.32","NONE","0","0.0149965923652166","-0.00449236298292908","-0.353721912737877"
"CDNS","2017-11-16","44.57","45.389999","44.419998","44.860001","3005200","44.860001","NONE","0","0.0218370338512848","0.00650664123850116","0.738516718731922"
"CDNS","2017-11-17","44.869999","45.099998","44.41","44.580002","1813600","44.580002","NONE","0","0.0155369961720334","-0.00646304895170601","-0.396512711300413"
