"symbol","date","open","high","low","close","volume","adjusted","vol_change","return","gap_type","gap_size","range","weekday","month","candle_body_metric","vol_change_lag-10","return_lag-10","range_lag-10","weekday_lag-10","month_lag-10","candle_body_metric_lag-10","vol_change_lag-9","return_lag-9","range_lag-9","weekday_lag-9","month_lag-9","candle_body_metric_lag-9","vol_change_lag-8","return_lag-8","range_lag-8","weekday_lag-8","month_lag-8","candle_body_metric_lag-8","vol_change_lag-7","return_lag-7","range_lag-7","weekday_lag-7","month_lag-7","candle_body_metric_lag-7","vol_change_lag-6","return_lag-6","range_lag-6","weekday_lag-6","month_lag-6","candle_body_metric_lag-6","vol_change_lag-5","return_lag-5","range_lag-5","weekday_lag-5","month_lag-5","candle_body_metric_lag-5","vol_change_lag-4","return_lag-4","range_lag-4","weekday_lag-4","month_lag-4","candle_body_metric_lag-4","vol_change_lag-3","return_lag-3","range_lag-3","weekday_lag-3","month_lag-3","candle_body_metric_lag-3","vol_change_lag-2","return_lag-2","range_lag-2","weekday_lag-2","month_lag-2","candle_body_metric_lag-2","vol_change_lag-1","return_lag-1","range_lag-1","weekday_lag-1","month_lag-1","candle_body_metric_lag-1","vol_change_lag1","return_lag1","range_lag1","weekday_lag1","month_lag1","candle_body_metric_lag1","vol_change_lag2","return_lag2","range_lag2","weekday_lag2","month_lag2","candle_body_metric_lag2","vol_change_lag3","return_lag3","range_lag3","weekday_lag3","month_lag3","candle_body_metric_lag3","vol_change_lag4","return_lag4","range_lag4","weekday_lag4","month_lag4","candle_body_metric_lag4","vol_change_lag5","return_lag5","range_lag5","weekday_lag5","month_lag5","candle_body_metric_lag5","vol_change_lag6","return_lag6","range_lag6","weekday_lag6","month_lag6","candle_body_metric_lag6","vol_change_lag7","return_lag7","range_lag7","weekday_lag7","month_lag7","candle_body_metric_lag7","vol_change_lag8","return_lag8","range_lag8","weekday_lag8","month_lag8","candle_body_metric_lag8","vol_change_lag9","return_lag9","range_lag9","weekday_lag9","month_lag9","candle_body_metric_lag9","vol_change_lag10","return_lag10","range_lag10","weekday_lag10","month_lag10","candle_body_metric_lag10"
"CTRA","2021-10-18","20.84","21.23","20.26","20.4","10330500","19.266207","0.0387318632922084","0.0029498882872839","NONE","0","0.0478775913129318","1","10","-0.0211132437619962","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763","0.0293650092731608","-0.0336775660691093","0.0578088551138062","1","10","-0.0515646076877652","-0.279770376318865","0.0118128160281452","0.0359091363636364","5","10","-0.00224014336917566","-0.237705315473665","-0.00271869877356948","0.0205479452054796","4","10","-0.00181401368771029","-0.127844588344126","-0.0256070949760513","0.0525336587633658","3","10","-0.00764388489208625","-0.799453831711896","-0.00527014429216083","0.0602517985611511","2","10","-0.0194805194805196","0","0.00396825396825396","0.0563002706121657","1","10","0.00396825396825396"
"CTRA","2021-10-19","20.450001","20.889999","20.190001","20.860001","7418900","19.700642","-0.281845022022167","0.0225490673903793","NONE","0","0.0346705282481165","2","10","0.020048898775115","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763","0.0293650092731608","-0.0336775660691093","0.0578088551138062","1","10","-0.0515646076877652","-0.279770376318865","0.0118128160281452","0.0359091363636364","5","10","-0.00224014336917566","-0.237705315473665","-0.00271869877356948","0.0205479452054796","4","10","-0.00181401368771029","-0.127844588344126","-0.0256070949760513","0.0525336587633658","3","10","-0.00764388489208625","-0.799453831711896","-0.00527014429216083","0.0602517985611511","2","10","-0.0194805194805196"
"CTRA","2021-10-20","20.780001","21.450001","20.66","21.41","9979400","20.220074","0.345132027659087","0.0263662473537665","NONE","0","0.0382381897386254","3","10","0.0303175635073358","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763","0.0293650092731608","-0.0336775660691093","0.0578088551138062","1","10","-0.0515646076877652","-0.279770376318865","0.0118128160281452","0.0359091363636364","5","10","-0.00224014336917566","-0.237705315473665","-0.00271869877356948","0.0205479452054796","4","10","-0.00181401368771029","-0.127844588344126","-0.0256070949760513","0.0525336587633658","3","10","-0.00764388489208625"
"CTRA","2021-10-21","21.219999","21.35","20.549999","20.780001","8732300","19.62509","-0.124967432911798","-0.0294254115983948","NONE","0","0.0389294909454741","4","10","-0.0207350622401067","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763","0.0293650092731608","-0.0336775660691093","0.0578088551138062","1","10","-0.0515646076877652","-0.279770376318865","0.0118128160281452","0.0359091363636364","5","10","-0.00224014336917566","-0.237705315473665","-0.00271869877356948","0.0205479452054796","4","10","-0.00181401368771029"
"CTRA","2021-10-22","21.379999","21.57","20.809999","21.290001","6430800","20.106743","-0.263561719134707","0.0245427154728973","NONE","0","0.0365209532206128","5","10","-0.00420944827920719","-0.0588392580708717","-0.00781605688009302","0.0293160074453234","5","11","-0.0244123406685199","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763","0.0293650092731608","-0.0336775660691093","0.0578088551138062","1","10","-0.0515646076877652","-0.279770376318865","0.0118128160281452","0.0359091363636364","5","10","-0.00224014336917566"
"CTRA","2021-10-25","21.559999","22.59","21.530001","22.559999","9177800","21.306158","0.427163027928096","0.0596523763197251","NONE","0","0.0492335787629551","1","10","0.0463821913906397","-0.12156645782556","0.00370714833328224","0.0223048327137547","1","11","0.00370713623725681","-0.0588392580708717","-0.00781605688009302","0.0293160074453234","5","11","-0.0244123406685199","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763","0.0293650092731608","-0.0336775660691093","0.0578088551138062","1","10","-0.0515646076877652"
"CTRA","2021-10-26","22.559999","22.709999","22.299999","22.469999","6521900","21.221161","-0.289383076554294","-0.00398931614043233","NONE","0","0.0183856510486839","2","10","-0.00398936187896107","0.015830595604882","-0.013850387210632","0.0401913875598086","2","11","-0.0111110648148149","-0.12156645782556","0.00370714833328224","0.0223048327137547","1","11","0.00370713623725681","-0.0588392580708717","-0.00781605688009302","0.0293160074453234","5","11","-0.0244123406685199","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978","0.044710651623697","-0.00325261075349932","0.0294537306153792","2","10","-0.00510194828858763"
"CTRA","2021-10-27","22.23","22.719999","21.969999","22.110001","8732200","20.88117","0.338904307027093","-0.0160213194744622","NONE","0","0.0341374617267848","3","10","-0.00539806567701304","0.245052532801582","-0.0510298667223719","0.0683073832245103","3","11","-0.0420604914933838","0.015830595604882","-0.013850387210632","0.0401913875598086","2","11","-0.0111110648148149","-0.12156645782556","0.00370714833328224","0.0223048327137547","1","11","0.00370713623725681","-0.0588392580708717","-0.00781605688009302","0.0293160074453234","5","11","-0.0244123406685199","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455","0.0915586215392196","-0.00238678116248231","0.0208030962747944","3","10","0.00336053768602978"
"CTRA","2021-10-28","21.950001","22.07","21.33","21.879999","5748100","20.663952","-0.341735187009001","-0.0104025780164618","NONE","0","0.0346929207688702","4","10","-0.00318915703010669","0.00413184210172138","0.0286136213276248","0.0356435130869549","4","11","0.0291214215202369","0.245052532801582","-0.0510298667223719","0.0683073832245103","3","11","-0.0420604914933838","0.015830595604882","-0.013850387210632","0.0401913875598086","2","11","-0.0111110648148149","-0.12156645782556","0.00370714833328224","0.0223048327137547","1","11","0.00370713623725681","-0.0588392580708717","-0.00781605688009302","0.0293160074453234","5","11","-0.0244123406685199","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","0.500721977696978","-0.025594184500622","0.0306460174750598","5","10","-0.021569572208831","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716","-0.240125268028439","-0.00717711991016098","0.0295114175133042","4","10","-0.0203021718602455"
"CTRA","2021-10-29","21.790001","21.860001","21.209999","21.32","8626300","20.135075","0.500721977696978","-0.025594184500622","NONE","0","0.0306460174750598","5","10","-0.021569572208831","-0.0928720780613339","0.00243311757872726","0.0288367560526274","5","11","-0.0100912546896326","0.00413184210172138","0.0286136213276248","0.0356435130869549","4","11","0.0291214215202369","0.245052532801582","-0.0510298667223719","0.0683073832245103","3","11","-0.0420604914933838","0.015830595604882","-0.013850387210632","0.0401913875598086","2","11","-0.0111110648148149","-0.12156645782556","0.00370714833328224","0.0223048327137547","1","11","0.00370713623725681","-0.0588392580708717","-0.00781605688009302","0.0293160074453234","5","11","-0.0244123406685199","-0.340999935081195","-0.0153916062865611","0.0441654579265457","4","11","-0.0294511378848728","0.138604660985628","0.0298366761768879","0.101357803037934","3","11","0.0424728153623023","-0.0297823948856651","-0.00648447930934227","0.023921200750469","2","11","-0.000465890049668665","0.131516409120944","0.012664318359877","0.0238317757009347","1","11","0.00325278810408923","-0.341735187009001","-0.0104025780164618","0.0346929207688702","4","10","-0.00318915703010669","0.338904307027093","-0.0160213194744622","0.0341374617267848","3","10","-0.00539806567701304","-0.289383076554294","-0.00398931614043233","0.0183856510486839","2","10","-0.00398936187896107","0.427163027928096","0.0596523763197251","0.0492335787629551","1","10","0.0463821913906397","-0.263561719134707","0.0245427154728973","0.0365209532206128","5","10","-0.00420944827920719","-0.124967432911798","-0.0294254115983948","0.0389294909454741","4","10","-0.0207350622401067","0.345132027659087","0.0263662473537665","0.0382381897386254","3","10","0.0303175635073358","-0.281845022022167","0.0225490673903793","0.0346705282481165","2","10","0.020048898775115","0.0387318632922084","0.0029498882872839","0.0478775913129318","1","10","-0.0211132437619962","0.230869193925667","-0.0197590376447038","0.0435213176815686","5","10","-0.0360189573459716"
