"symbol","date","open","high","low","close","volume","adjusted","gap_type","gap_size","range","dailyReturns","adjustedDailyReturns","relativeVolume","weekday","month"
"SPGI","1996-01-02","10.828125","10.90625","10.796875","10.90625","384000","6.536474","NONE","0","0.0101302460202605","0.00721500721500722","0.000578065138265875","0","2","NA"
"SPGI","1996-01-03","10.875","11.109375","10.875","11.046875","1259200","6.620758","NONE","0","0.021551724137931","0.0158045977011494","-0.0148540603998899","2.27916666666667","3","NA"
"SPGI","1996-01-04","11","11.0625","10.9375","10.96875","1143200","6.573934","NONE","0","0.0114285714285714","-0.00284090909090909","-0.00298538808158807","-0.0921219822109276","4","NA"
"SPGI","1996-01-05","10.9375","10.984375","10.890625","10.90625","734400","6.536474","NONE","0","0.00860832137733142","-0.00285714285714286","0.00125443931048981","-0.357592722183345","5","NA"
"SPGI","1996-01-08","10.890625","10.90625","10.859375","10.875","60800","6.517746","NONE","0","0.00431654676258993","-0.00143472022955524","0.00427235856454568","-0.917211328976035","1","NA"
"SPGI","1996-01-09","10.84375","10.859375","10.734375","10.75","1211200","6.442831","NONE","0","0.0116448326055313","-0.00864553314121038","-0.00592292670986143","18.9210526315789","2","NA"
"SPGI","1996-01-10","10.71875","10.84375","10.671875","10.765625","2876000","6.452196","NONE","0","0.0161054172767204","0.0043731778425656","-0.0223730659121388","1.37450462351387","3","NA"
"SPGI","1996-01-11","10.75","10.84375","10.75","10.84375","700800","6.499018","NONE","0","0.00872093023255814","0.00872093023255814","-0.0016864058696879","-0.756328233657858","4","NA"
"SPGI","1996-01-12","10.8125","10.8125","10.703125","10.75","1544000","6.442831","NONE","0","0.0102189781021898","-0.00578034682080925","0.00432021972880533","1.20319634703196","5","NA"
"SPGI","1996-01-15","10.78125","10.78125","10.671875","10.765625","1088000","6.452196","NONE","0","0.0102489019033675","-0.00144927536231884","-0.00185740117448392","-0.295336787564767","1","NA"
"SPGI","1996-01-16","10.796875","10.84375","10.6875","10.828125","833600","6.489654","NONE","0","0.0146198830409357","0.00289435600578871","0.0114766134507203","-0.233823529411765","2","NA"
"SPGI","1996-01-17","10.796875","10.796875","10.71875","10.765625","680000","6.452196","NONE","0","0.00728862973760933","-0.00289435600578871","-0.000507798673712508","-0.18426103646833","3","NA"
"SPGI","1996-01-18","10.765625","10.796875","10.703125","10.75","1428800","6.442831","NONE","0","0.00875912408759124","-0.00145137880986938","0.00453529624546086","1.10117647058824","4","NA"
"SPGI","1996-01-19","10.75","10.84375","10.734375","10.8125","793600","6.480293","NONE","0","0.0101892285298399","0.00581395348837209","8.83664166377073e-05","-0.444568868980963","5","NA"
"SPGI","1996-01-22","10.8125","10.8125","10.75","10.8125","568000","6.480293","NONE","0","0.00581395348837209","0","0.00256608364476507","-0.284274193548387","1","NA"
"SPGI","1996-01-23","10.78125","10.8125","10.765625","10.8125","163200","6.480293","NONE","0","0.00435413642960813","0.00289855072463768","-0.0038930828017998","-0.712676056338028","2","NA"
"SPGI","1996-01-24","10.796875","10.890625","10.75","10.84375","1013600","6.499018","NONE","0","0.0130813953488372","0.00434153400868307","0.00735912079543313","5.21078431372549","3","NA"
"SPGI","1996-01-25","10.859375","10.859375","10.765625","10.8125","648000","6.480293","NONE","0","0.00870827285921625","-0.00431654676258993","-0.000409553140671202","-0.36069455406472","4","NA"
