"symbol","date","open","high","low","close","volume","adjusted","vol_change","return","gap_type","gap_size","range","weekday","month","candle_body_metric","vol_change_lag-10","return_lag-10","range_lag-10","weekday_lag-10","month_lag-10","candle_body_metric_lag-10","vol_change_lag-9","return_lag-9","range_lag-9","weekday_lag-9","month_lag-9","candle_body_metric_lag-9","vol_change_lag-8","return_lag-8","range_lag-8","weekday_lag-8","month_lag-8","candle_body_metric_lag-8","vol_change_lag-7","return_lag-7","range_lag-7","weekday_lag-7","month_lag-7","candle_body_metric_lag-7","vol_change_lag-6","return_lag-6","range_lag-6","weekday_lag-6","month_lag-6","candle_body_metric_lag-6","vol_change_lag-5","return_lag-5","range_lag-5","weekday_lag-5","month_lag-5","candle_body_metric_lag-5","vol_change_lag-4","return_lag-4","range_lag-4","weekday_lag-4","month_lag-4","candle_body_metric_lag-4","vol_change_lag-3","return_lag-3","range_lag-3","weekday_lag-3","month_lag-3","candle_body_metric_lag-3","vol_change_lag-2","return_lag-2","range_lag-2","weekday_lag-2","month_lag-2","candle_body_metric_lag-2","vol_change_lag-1","return_lag-1","range_lag-1","weekday_lag-1","month_lag-1","candle_body_metric_lag-1","vol_change_lag1","return_lag1","range_lag1","weekday_lag1","month_lag1","candle_body_metric_lag1","vol_change_lag2","return_lag2","range_lag2","weekday_lag2","month_lag2","candle_body_metric_lag2","vol_change_lag3","return_lag3","range_lag3","weekday_lag3","month_lag3","candle_body_metric_lag3","vol_change_lag4","return_lag4","range_lag4","weekday_lag4","month_lag4","candle_body_metric_lag4","vol_change_lag5","return_lag5","range_lag5","weekday_lag5","month_lag5","candle_body_metric_lag5","vol_change_lag6","return_lag6","range_lag6","weekday_lag6","month_lag6","candle_body_metric_lag6","vol_change_lag7","return_lag7","range_lag7","weekday_lag7","month_lag7","candle_body_metric_lag7","vol_change_lag8","return_lag8","range_lag8","weekday_lag8","month_lag8","candle_body_metric_lag8","vol_change_lag9","return_lag9","range_lag9","weekday_lag9","month_lag9","candle_body_metric_lag9","vol_change_lag10","return_lag10","range_lag10","weekday_lag10","month_lag10","candle_body_metric_lag10"
"BIO","2020-07-07","457.950012","474.48999","457.029999","468.339996","177500","468.339996","-0.139185257032008","0.00618743835278419","NONE","0","0.0382031618016392","2","7","0.0226880308499696","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649","-0.524785378011631","-0.00048547452508541","0.0169681072438132","1","6","-0.0104825067832267","0.736057692307692","-0.010726379350617","0.0196283710163173","5","6","-0.0095711833277242","-0.630484988452656","0.0111465169397698","0.0293350520775342","4","6","0.0111699219613799","1.21788810086682","-0.0428526850299984","0.0622297698921965","3","6","-0.0433185553097346","0.0641509433962264","-0.0103178407044588","0.0221980740978509","2","6","-0.0140328498424209","0","0.0115897262866257","0.0297519964869425","1","6","0.0115897262866257"
"BIO","2020-07-08","469.880005","473.25","464.01001","467.48999","170300","467.48999","-0.0405633802816901","-0.00181493361075232","NONE","0","0.0199133419557047","3","7","-0.00508643690850392","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649","-0.524785378011631","-0.00048547452508541","0.0169681072438132","1","6","-0.0104825067832267","0.736057692307692","-0.010726379350617","0.0196283710163173","5","6","-0.0095711833277242","-0.630484988452656","0.0111465169397698","0.0293350520775342","4","6","0.0111699219613799","1.21788810086682","-0.0428526850299984","0.0622297698921965","3","6","-0.0433185553097346","0.0641509433962264","-0.0103178407044588","0.0221980740978509","2","6","-0.0140328498424209"
"BIO","2020-07-09","470.220001","478.339996","467.049988","478.040009","245000","478.040009","0.438637698179683","0.0225673687686875","NONE","0","0.0241730184992532","4","7","0.0166305303546626","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649","-0.524785378011631","-0.00048547452508541","0.0169681072438132","1","6","-0.0104825067832267","0.736057692307692","-0.010726379350617","0.0196283710163173","5","6","-0.0095711833277242","-0.630484988452656","0.0111465169397698","0.0293350520775342","4","6","0.0111699219613799","1.21788810086682","-0.0428526850299984","0.0622297698921965","3","6","-0.0433185553097346"
"BIO","2020-07-10","479.970001","479.970001","473","477.660004","230000","477.660004","-0.0612244897959184","-0.000794923004028273","NONE","0","0.0147357315010571","5","7","-0.00481279453963209","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649","-0.524785378011631","-0.00048547452508541","0.0169681072438132","1","6","-0.0104825067832267","0.736057692307692","-0.010726379350617","0.0196283710163173","5","6","-0.0095711833277242","-0.630484988452656","0.0111465169397698","0.0293350520775342","4","6","0.0111699219613799"
"BIO","2020-07-13","481.25","484.730011","465.160004","467.910004","196100","467.910004","-0.147391304347826","-0.0204120083707071","NONE","0","0.0420715599615481","1","7","-0.0277194722077922","-0.588689848963822","0.0285409035385361","0.0279001508149787","1","7","0.0190958089758929","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649","-0.524785378011631","-0.00048547452508541","0.0169681072438132","1","6","-0.0104825067832267","0.736057692307692","-0.010726379350617","0.0196283710163173","5","6","-0.0095711833277242"
"BIO","2020-07-14","466.230011","489.309998","466.230011","488.959991","189200","488.959991","-0.0351861295257522","0.0449872557116774","NONE","0","0.0495034349043653","2","7","0.0487527174650282","-0.260461144321093","-0.0164381991002465","0.0166013660879203","2","7","-0.0138542692305085","-0.588689848963822","0.0285409035385361","0.0279001508149787","1","7","0.0190958089758929","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649","-0.524785378011631","-0.00048547452508541","0.0169681072438132","1","6","-0.0104825067832267"
"BIO","2020-07-15","492.470001","500.51001","489.709991","498.350006","238900","498.350006","0.262684989429175","0.0192040558999438","UP","0.000817463370123075","0.022053907819904","3","7","0.0119398237213641","0.314087759815243","0.0172880114997605","0.0204297415023152","3","7","0.0181661849568277","-0.260461144321093","-0.0164381991002465","0.0166013660879203","2","7","-0.0138542692305085","-0.588689848963822","0.0285409035385361","0.0279001508149787","1","7","0.0190958089758929","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747","0.332750582750583","0.0442938293407395","0.0477421548827947","2","6","0.0422687965646649"
"BIO","2020-07-16","500.459991","505.399994","498.059998","501.98999","209100","501.98999","-0.124738384261197","0.00730407134779882","NONE","0","0.0147371722874239","4","7","0.00305718544442042","0.407732864674868","0.00909990357028817","0.0320866423801614","4","7","0.0177091025432013","0.314087759815243","0.0172880114997605","0.0204297415023152","3","7","0.0181661849568277","-0.260461144321093","-0.0164381991002465","0.0166013660879203","2","7","-0.0138542692305085","-0.588689848963822","0.0285409035385361","0.0279001508149787","1","7","0.0190958089758929","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646","-0.0830782684739834","0.00651177892116733","0.0257548970460991","3","7","0.018604415544747"
"BIO","2020-07-17","505.730011","518.969971","505.730011","516.700012","202100","516.700012","-0.0334768053562889","0.0293034169864623","UP","0.00065298180434881","0.026179897795308","5","7","0.0216914178739534","0.872034956304619","-0.019996193950539","0.0660297658111693","5","7","-7.61587269409831e-05","0.407732864674868","0.00909990357028817","0.0320866423801614","4","7","0.0177091025432013","0.314087759815243","0.0172880114997605","0.0204297415023152","3","7","0.0181661849568277","-0.260461144321093","-0.0164381991002465","0.0166013660879203","2","7","-0.0138542692305085","-0.588689848963822","0.0285409035385361","0.0279001508149787","1","7","0.0190958089758929","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","0.0766947055912914","0.00710273449732376","0.0131746848427856","1","7","0.000711528846153879","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737","-0.203147353361946","0.00864817917069125","0.0176278159893483","4","7","0.00477879791628646"
"BIO","2020-07-20","520","524.47998","517.659973","520.369995","217600","520.369995","0.0766947055912914","0.00710273449732376","NONE","0","0.0131746848427856","1","7","0.000711528846153879","-0.468156052017339","0.01171666982463","0.0148316805825963","1","8","-0.000282430014561965","0.872034956304619","-0.019996193950539","0.0660297658111693","5","7","-7.61587269409831e-05","0.407732864674868","0.00909990357028817","0.0320866423801614","4","7","0.0177091025432013","0.314087759815243","0.0172880114997605","0.0204297415023152","3","7","0.0181661849568277","-0.260461144321093","-0.0164381991002465","0.0166013660879203","2","7","-0.0138542692305085","-0.588689848963822","0.0285409035385361","0.0279001508149787","1","7","0.0190958089758929","0.497632824829037","-0.00878306991566448","0.0238356764038065","5","7","-0.00931612797461975","0.317394317394317","9.60789553086056e-05","0.0366332478994983","4","7","-0.00457235350272268","-0.0468956406869221","0.00236984057517054","0.0180138523134462","3","7","-0.000672227350776207","-0.304227941176471","-0.00255590639886913","0.0223751688422261","2","7","-0.0049079718515937","-0.0334768053562889","0.0293034169864623","0.026179897795308","5","7","0.0216914178739534","-0.124738384261197","0.00730407134779882","0.0147371722874239","4","7","0.00305718544442042","0.262684989429175","0.0192040558999438","0.022053907819904","3","7","0.0119398237213641","-0.0351861295257522","0.0449872557116774","0.0495034349043653","2","7","0.0487527174650282","-0.147391304347826","-0.0204120083707071","0.0420715599615481","1","7","-0.0277194722077922","-0.0612244897959184","-0.000794923004028273","0.0147357315010571","5","7","-0.00481279453963209","0.438637698179683","0.0225673687686875","0.0241730184992532","4","7","0.0166305303546626","-0.0405633802816901","-0.00181493361075232","0.0199133419557047","3","7","-0.00508643690850392","-0.139185257032008","0.00618743835278419","0.0382031618016392","2","7","0.0226880308499696","0.233991621783363","0.0154900214511527","0.021037783052048","1","7","0.010551421920737"
