"symbol","date","open","high","low","close","volume","adjusted"
"PKG",2017-07-26,108.75,109.639999,107.510002,108.800003,2137100,94.150383
"PKG",2017-07-27,107.760002,112.330002,105.809998,110.550003,1473000,95.664757
"PKG",2017-07-28,110.620003,111.489998,109.029999,109.769997,2008300,94.989777
"PKG",2017-07-31,110.300003,110.699997,109.099998,109.480003,1150100,94.738831
"PKG",2017-08-01,109.709999,110.43,108.839996,110.050003,1017600,95.232094
"PKG",2017-08-02,109.639999,110.540001,108.800003,110.230003,735300,95.387856
"PKG",2017-08-03,110.110001,111.349998,109.639999,110.080002,702800,95.258057
"PKG",2017-08-04,110.449997,110.779999,108.800003,109.080002,941100,94.3927
"PKG",2017-08-07,109.360001,110.120003,108.910004,109.419998,766100,94.686905
"PKG",2017-08-08,109.839996,110.459999,109.269997,109.620003,995700,94.860008
"PKG",2017-08-09,109.610001,110.150002,108.919998,109.169998,750900,94.470573
"PKG",2017-08-10,109.480003,109.809998,107.160004,107.330002,732900,92.878326
"PKG",2017-08-11,107.150002,108.040001,106.900002,107.519997,1532300,93.04274
"PKG",2017-08-14,108.370003,109.889999,108.080002,109.129997,737700,94.435951
"PKG",2017-08-15,109.25,110.209999,108.730003,109.290001,804100,94.574417
"PKG",2017-08-16,109.989998,111.629997,109.989998,111.440002,708300,96.434929
"PKG",2017-08-17,111.099998,111.5,110.330002,110.57,702700,95.68206
"PKG",2017-08-18,110.269997,110.970001,109.720001,109.989998,731900,95.180168
"PKG",2017-08-21,109.779999,109.779999,106.489998,106.510002,999800,92.168747
"PKG",2017-08-22,106.589996,108.910004,106.589996,108.790001,842000,94.141731
"PKG",2017-08-23,108.339996,109.889999,108.110001,109.160004,610200,94.461945
"PKG",2017-08-24,109.449997,110.400002,109.139999,110.120003,614300,95.292664
"PKG",2017-08-25,110.550003,110.989998,109.870003,110.360001,524500,95.500336
"PKG",2017-08-28,110.459999,110.720001,108.919998,109.059998,560200,94.375381
"PKG",2017-08-29,108.589996,108.82,108,108.5,646900,93.89077
"PKG",2017-08-30,108.540001,111.169998,108.540001,111.139999,709300,96.175308
"PKG",2017-08-31,111.339996,112.769997,111.18,112.410004,829000,97.274315
"PKG",2017-09-01,112.709999,113.629997,112.709999,113.449997,434500,98.174278
"PKG",2017-09-05,113.419998,113.690002,111.459999,111.889999,678000,96.824326
"PKG",2017-09-06,112.089996,112.690002,110.699997,111.629997,527800,96.599342
"PKG",2017-09-07,111.739998,112.860001,111.139999,112.279999,605000,97.161835
"PKG",2017-09-08,112.410004,114.440002,112.230003,113.790001,724800,98.468491
"PKG",2017-09-11,114.43,117.459999,113.809998,116.800003,1484500,101.073235
"PKG",2017-09-12,117.900002,118.970001,117.089996,118.269997,1182500,102.345261
"PKG",2017-09-13,117.660004,117.959999,115.68,116.599998,1225900,100.900146
"PKG",2017-09-14,115.540001,116.040001,114.849998,115.800003,861000,100.752251
"PKG",2017-09-15,115.559998,116.080002,114.5,115.879997,2177700,100.821831
"PKG",2017-09-18,116.209999,117.190002,115.910004,116.220001,1092800,101.117661
"PKG",2017-09-19,116.220001,117.550003,115.330002,117.260002,1061900,102.02253
"PKG",2017-09-20,117.260002,119.43,117.25,119.279999,877100,103.780022
"PKG",2017-09-21,119.190002,119.309998,118.519997,118.800003,461900,103.362396
"PKG",2017-09-22,118.5,118.790001,115.209999,116.209999,1080000,101.108948
"PKG",2017-09-25,115.779999,116.099998,112.199997,113.900002,977800,99.099129
"PKG",2017-09-26,114.07,115.120003,113.900002,114.32,663500,99.464539
"PKG",2017-09-27,114.870003,115.870003,114.239998,115.290001,696800,100.30851
"PKG",2017-09-28,115.059998,116.190002,114.580002,115.610001,874100,100.586914
"PKG",2017-09-29,115.089996,115.139999,113.889999,114.68,829800,99.777794
"PKG",2017-10-02,114.449997,117.059998,114.449997,116.849998,681300,101.665787
"PKG",2017-10-03,117.269997,117.879997,116.459999,117.269997,544700,102.031212
"PKG",2017-10-04,117.300003,117.959999,116.809998,117.330002,655700,102.083443
"PKG",2017-10-05,117.379997,117.389999,116.309998,117.059998,771900,101.848495
"PKG",2017-10-06,116.75,117.82,116.330002,116.5,527800,101.36129
"PKG",2017-10-09,116.800003,117.110001,116.010002,116.720001,383800,101.552689
"PKG",2017-10-10,116.879997,117.650002,116.550003,117.470001,366200,102.205223
"PKG",2017-10-11,117.580002,117.779999,116.300003,116.699997,589500,101.535286
"PKG",2017-10-12,116.919998,116.919998,115.389999,115.5,809300,100.491226
"PKG",2017-10-13,115.290001,116.07,115.129997,115.690002,771600,100.656525
"PKG",2017-10-16,115.970001,117.050003,115.599998,117,695000,101.79631
"PKG",2017-10-17,117.07,117.610001,116.519997,116.75,711600,101.578789
"PKG",2017-10-18,116.910004,117.239998,116.080002,116.419998,793500,101.291687
"PKG",2017-10-19,116.150002,116.739998,115.690002,116.599998,386300,101.448265
"PKG",2017-10-20,117.260002,118.379997,116.980003,118.360001,596200,102.979591
"PKG",2017-10-23,118.839996,118.989998,118.089996,118.139999,547300,102.78817
"PKG",2017-10-24,119.400002,119.57,117.860001,118.629997,758000,103.2145
"PKG",2017-10-25,118.940002,119.279999,116.900002,118.160004,678100,102.805573
"PKG",2017-10-26,117,120.75,116.510002,118.580002,912800,103.170998
"PKG",2017-10-27,117.800003,118.019997,111.650002,116.93,1456700,101.735413
"PKG",2017-10-30,116.199997,116.949997,115.330002,115.57,708100,100.552132
"PKG",2017-10-31,115.900002,116.879997,115.110001,116.269997,476600,101.161171
"PKG",2017-11-01,117.110001,117.550003,116.059998,116.57,881700,101.422188
"PKG",2017-11-02,116.089996,117.199997,115.589996,116.209999,706300,101.108948
"PKG",2017-11-03,116.099998,116.839996,115.610001,115.739998,513000,100.700043
"PKG",2017-11-06,115.699997,115.709999,110.629997,110.959999,1735700,96.541168
"PKG",2017-11-07,110.779999,111.949997,109.860001,111.349998,783600,96.880493
"PKG",2017-11-08,111,111.580002,110.529999,111.410004,883400,96.932709
"PKG",2017-11-09,110.610001,111.099998,108.489998,109.230003,1183200,95.03598
"PKG",2017-11-10,109.410004,110.620003,109.290001,110.269997,913600,95.940842
"PKG",2017-11-13,110.190002,112.730003,109.669998,112.360001,1086500,97.759239
"PKG",2017-11-14,111.910004,113.440002,111.660004,112.709999,456800,98.063774
"PKG",2017-11-15,112.050003,113.089996,111.459999,111.849998,667100,97.315521
"PKG",2017-11-16,111.580002,112.599998,111.470001,111.870003,632400,97.332924
"PKG",2017-11-17,111.419998,112.860001,111.110001,112.470001,447200,97.854973
"PKG",2017-11-20,112.010002,113.010002,111.540001,111.769997,666200,97.245918
"PKG",2017-11-21,112.43,113.129997,111.980003,112.040001,612300,97.480827
"PKG",2017-11-22,112.209999,112.559998,111.57,112.07,468800,97.506935
"PKG",2017-11-24,112.480003,112.82,111.470001,111.470001,178000,96.984909
"PKG",2017-11-27,111.5,112.580002,111.050003,111.419998,546000,96.941414
"PKG",2017-11-28,111.790001,112.980003,111.18,112.949997,549800,98.272568
"PKG",2017-11-29,112.970001,115.209999,112.709999,115.089996,665000,100.134499
"PKG",2017-11-30,115.199997,118.980003,115.099998,118.599998,1333300,103.188377
"PKG",2017-12-01,118.529999,118.540001,114.410004,117.400002,932400,102.14431
"PKG",2017-12-04,118.410004,119.940002,117.849998,118.910004,885500,103.458107
"PKG",2017-12-05,118.440002,118.809998,117.379997,117.760002,670000,102.457542
"PKG",2017-12-06,117.900002,118.470001,117.160004,117.339996,520900,102.092125
"PKG",2017-12-07,117.150002,118.529999,116.82,117.959999,634800,102.631561
"PKG",2017-12-08,118.230003,119.059998,117.760002,118.339996,592500,102.962181
"PKG",2017-12-11,118.129997,118.699997,116.300003,118.129997,773900,102.779472
"PKG",2017-12-12,117.989998,117.989998,116.82,116.959999,582700,101.761497
