"symbol","date","open","high","low","close","volume","adjusted"
"ABMD",2018-05-31,389.209991,391.970001,379.51001,381.140015,3663700,381.140015
"ABMD",2018-06-01,384.899994,399.470001,380.170013,392.25,917400,392.25
"ABMD",2018-06-04,395.609985,406.339996,392.369995,405.839996,988200,405.839996
"ABMD",2018-06-05,407.519989,415,402.75,405.670013,772400,405.670013
"ABMD",2018-06-06,406.920013,411.01001,404.5,410.269989,575100,410.269989
"ABMD",2018-06-07,411.51001,413.890015,393.769989,405.619995,690600,405.619995
"ABMD",2018-06-08,405.290009,414.940002,405.200012,409.769989,537800,409.769989
"ABMD",2018-06-11,409.769989,420.070007,408.459991,418.209991,404600,418.209991
"ABMD",2018-06-12,420,432.380005,419,430.850006,815300,430.850006
"ABMD",2018-06-13,431.049988,438.23999,427.01001,433.070007,852700,433.070007
"ABMD",2018-06-14,435.190002,444.799988,434.589996,440.649994,708100,440.649994
"ABMD",2018-06-15,441,445.450012,435.480011,443.579987,799000,443.579987
"ABMD",2018-06-18,440.089996,446.809998,435.769989,443.149994,691600,443.149994
"ABMD",2018-06-19,438.619995,441.679993,432.029999,439.640015,986500,439.640015
"ABMD",2018-06-20,441.100006,450.929993,441.100006,446.209991,583000,446.209991
"ABMD",2018-06-21,450.059998,450.649994,433.51001,438.269989,603200,438.269989
"ABMD",2018-06-22,443.149994,444.070007,426.98999,427.290009,1043000,427.290009
"ABMD",2018-06-25,420.73999,421.98999,402.179993,416.200012,1083000,416.200012
"ABMD",2018-06-26,419.230011,430.769989,413.019989,428.369995,846300,428.369995
"ABMD",2018-06-27,429.200012,432.619995,409.579987,410.640015,635300,410.640015
"ABMD",2018-06-28,409.089996,417.5,398,413.940002,743200,413.940002
"ABMD",2018-06-29,419.140015,422.959991,408.850006,409.049988,577200,409.049988
"ABMD",2018-07-02,407,415.309998,400.519989,412.51001,422600,412.51001
"ABMD",2018-07-03,414.910004,414.970001,408.929993,409.529999,314200,409.529999
"ABMD",2018-07-05,410.200012,411.399994,392.200012,400.579987,882300,400.579987
"ABMD",2018-07-06,400.720001,409.51001,399,405.98999,622900,405.98999
"ABMD",2018-07-09,407.880005,413.859985,403.160004,408.459991,608700,408.459991
"ABMD",2018-07-10,413.089996,413.5,399.730011,405.149994,644800,405.149994
"ABMD",2018-07-11,402.670013,408,399.179993,403.790009,398900,403.790009
"ABMD",2018-07-12,408.190002,415.019989,408.160004,414.609985,1290500,414.609985
"ABMD",2018-07-13,416.230011,421.109985,413.869995,418.76001,530000,418.76001
"ABMD",2018-07-16,419.329987,421.76001,417.059998,419.380005,610800,419.380005
"ABMD",2018-07-17,417.609985,428.609985,417.609985,427.369995,1019700,427.369995
"ABMD",2018-07-18,430.190002,432.700012,426.769989,431.549988,699700,431.549988
"ABMD",2018-07-19,431.940002,433.559998,425.329987,425.98999,536600,425.98999
"ABMD",2018-07-20,427,429.779999,422.320007,423.480011,712700,423.480011
"ABMD",2018-07-23,423.5,431.660004,418.209991,430.899994,527800,430.899994
"ABMD",2018-07-24,434,436.420013,419.410004,423.410004,555300,423.410004
"ABMD",2018-07-25,423.799988,431.820007,422.700012,430.640015,621700,430.640015
"ABMD",2018-07-26,414.869995,415,360.220001,384.209991,1949200,384.209991
"ABMD",2018-07-27,390.529999,392,366.109985,369.170013,1003700,369.170013
"ABMD",2018-07-30,365.910004,366.339996,351.130005,356.420013,1112600,356.420013
"ABMD",2018-07-31,358.399994,363.959991,344.109985,354.529999,1149600,354.529999
"ABMD",2018-08-01,353.100006,368.5,351.76001,363.190002,821900,363.190002
"ABMD",2018-08-02,361.019989,373.089996,358,372.200012,781000,372.200012
