"symbol","date","open","high","low","close","volume","adjusted"
"EHC",1997-01-08,78.311455,79.305885,77.81424,79.057281,674556,66.423264
"EHC",1997-01-09,79.305885,80.797531,79.305885,80.548927,588226,67.676544
"EHC",1997-01-10,80.051712,80.548927,79.554497,80.548927,380469,67.676544
"EHC",1997-01-13,80.797531,80.797531,79.554497,80.300316,163309,67.467651
"EHC",1997-01-14,80.548927,80.548927,79.554497,80.300316,366491,67.467651
"EHC",1997-01-15,80.051712,82.040573,79.803101,82.040573,323904,68.92981
"EHC",1997-01-16,82.289185,83.035004,81.294746,83.035004,404704,69.765305
"EHC",1997-01-17,84.029434,86.018295,84.029434,85.52108,797441,71.854095
"EHC",1997-01-20,85.52108,86.764122,85.272476,86.515511,368452,72.689621
"EHC",1997-01-21,86.515511,86.515511,85.52108,86.266907,541365,72.480736
"EHC",1997-01-22,86.266907,86.266907,85.52108,86.266907,349396,72.480736
"EHC",1997-01-23,86.018295,86.266907,83.532219,83.532219,470721,70.183067
"EHC",1997-01-24,83.035004,83.283615,81.294746,83.283615,445782,69.97419
"EHC",1997-01-27,82.786392,83.035004,82.040573,82.040573,231037,68.92981
"EHC",1997-01-28,82.537788,83.283615,82.289185,82.537788,199863,69.347542
"EHC",1997-01-29,82.786392,83.035004,82.289185,82.537788,173114,69.347542
"EHC",1997-01-30,83.035004,85.272476,83.035004,85.272476,245819,71.64521
"EHC",1997-01-31,86.018295,86.764122,85.272476,86.764122,394849,72.898476
"EHC",1997-02-03,86.515511,86.515511,83.532219,83.78083,260551,70.391937
"EHC",1997-02-04,84.278046,84.526649,82.786392,83.283615,163863,69.97419
"EHC",1997-02-05,83.283615,83.532219,78.560066,79.057281,590689,66.423264
"EHC",1997-02-06,79.305885,80.548927,78.80867,80.548927,286345,67.676544
"EHC",1997-02-07,81.294746,81.543358,80.051712,81.046143,139829,68.094292
"EHC",1997-02-10,80.548927,82.786392,80.300316,82.537788,379161,69.347542
"EHC",1997-02-11,82.786392,83.283615,82.289185,83.035004,300172,69.765305
"EHC",1997-02-12,83.035004,84.029434,83.035004,83.78083,405558,70.391937
"EHC",1997-02-13,84.029434,85.769691,83.78083,85.023865,371720,71.43634
"EHC",1997-02-14,85.52108,86.266907,84.775261,85.769691,312591,72.062988
"EHC",1997-02-18,85.52108,85.769691,81.046143,81.543358,1098417,68.512062
"EHC",1997-02-19,81.543358,83.78083,81.294746,83.31469,892068,70.000313
"EHC",1997-02-20,83.532219,83.532219,82.040573,82.289185,267741,69.138657
"EHC",1997-02-21,82.289185,83.532219,82.040573,83.532219,365837,70.183067
"EHC",1997-02-24,84.278046,84.775261,83.78083,84.029434,532566,70.600815
"EHC",1997-02-25,83.78083,84.278046,82.537788,82.786392,277194,69.556427
"EHC",1997-02-26,82.786392,84.029434,81.543358,84.029434,443671,70.600815
"EHC",1997-02-27,84.029434,84.278046,82.537788,83.035004,213690,69.765305
"EHC",1997-02-28,82.537788,82.786392,80.051712,80.300316,403346,67.467651
"EHC",1997-03-03,79.554497,80.051712,78.062851,80.051712,480677,67.258789
"EHC",1997-03-04,80.300316,80.797531,78.80867,79.057281,207506,66.423264
"EHC",1997-03-05,79.554497,84.029434,79.305885,84.029434,397866,70.600815
"EHC",1997-03-06,84.526649,84.526649,82.537788,83.035004,448900,69.765305
"EHC",1997-03-07,83.035004,85.52108,82.786392,85.023865,409229,71.43634
"EHC",1997-03-10,85.023865,85.52108,84.278046,85.52108,302082,71.854095
"EHC",1997-03-11,85.023865,85.769691,85.023865,85.769691,261758,72.062988
"EHC",1997-03-12,85.769691,86.266907,85.272476,86.018295,348491,72.271866
"EHC",1997-03-13,86.018295,88.007156,86.018295,86.764122,325764,72.898476
"EHC",1997-03-14,87.509941,88.752983,87.012726,88.504372,570980,74.360634
"EHC",1997-03-17,88.504372,88.752983,86.018295,88.504372,369910,74.360634
"EHC",1997-03-18,88.007156,89.001595,85.52108,86.018295,212735,72.271866
"EHC",1997-03-19,85.023865,88.504372,85.023865,87.012726,342658,73.107361
"EHC",1997-03-20,87.012726,87.012726,83.532219,84.029434,274479,70.600815
"EHC",1997-03-21,85.52108,86.018295,83.532219,85.023865,388664,71.43634
"EHC",1997-03-24,85.023865,86.515511,85.023865,85.52108,146692,71.854095
"EHC",1997-03-25,85.52108,85.52108,83.035004,83.035004,328932,69.765305
"EHC",1997-03-26,83.532219,83.532219,81.543358,82.040573,291096,68.92981
"EHC",1997-03-27,81.543358,82.040573,79.057281,81.046143,444249,68.094292
"EHC",1997-03-31,80.548927,80.548927,75.576767,76.073982,424087,63.916729
"EHC",1997-04-01,76.073982,78.062851,76.073982,77.565636,188399,65.169998
"EHC",1997-04-02,76.571198,77.06842,74.085121,75.079552,264548,63.081223
"EHC",1997-04-03,75.576767,76.571198,74.582336,76.571198,237296,64.334473
"EHC",1997-04-04,75.079552,78.062851,74.085121,77.565636,393215,65.169998
"EHC",1997-04-07,78.062851,79.057281,76.571198,78.560066,273875,66.005508
"EHC",1997-04-08,78.560066,80.051712,77.565636,79.554497,315683,66.841042
"EHC",1997-04-09,79.554497,79.554497,77.565636,78.560066,186036,66.005508
"EHC",1997-04-10,78.560066,79.057281,77.565636,77.565636,263266,65.169998
"EHC",1997-04-11,77.06842,77.06842,74.582336,75.079552,157728,63.081223
"EHC",1997-04-14,74.582336,76.073982,73.587906,75.576767,162052,63.49897
"EHC",1997-04-15,76.571198,78.560066,76.073982,77.06842,177639,64.752258
"EHC",1997-04-16,77.565636,78.560066,76.073982,77.565636,120044,65.169998
"EHC",1997-04-17,77.565636,78.062851,76.571198,77.565636,260601,65.169998
"EHC",1997-04-18,78.062851,78.062851,74.582336,76.073982,283303,63.916729
"EHC",1997-04-21,75.576767,76.073982,72.09626,73.090691,262814,61.410172
"EHC",1997-04-22,73.090691,74.582336,70.604614,74.582336,278476,62.663441
"EHC",1997-04-23,74.582336,77.565636,74.582336,77.565636,420341,65.169998
"EHC",1997-04-24,78.560066,78.560066,74.085121,74.582336,273473,62.663441
"EHC",1997-04-25,74.582336,75.576767,74.582336,75.576767,204438,63.49897
"EHC",1997-04-28,75.079552,77.06842,74.582336,76.571198,180229,64.334473
"EHC",1997-04-29,77.06842,77.565636,76.571198,77.565636,161700,65.169998
"EHC",1997-04-30,77.565636,79.057281,77.06842,77.565636,227140,65.169998
"EHC",1997-05-01,78.560066,80.051712,78.062851,80.051712,294917,67.258789
"EHC",1997-05-02,79.554497,82.537788,79.554497,82.537788,202955,69.347542
"EHC",1997-05-05,82.537788,84.526649,81.543358,84.526649,234606,71.018578
"EHC",1997-05-06,84.526649,85.52108,83.532219,84.526649,291825,71.018578
"EHC",1997-05-07,85.023865,85.023865,82.537788,83.035004,144153,69.765305
"EHC",1997-05-08,81.543358,86.515511,81.046143,84.526649,208712,71.018578
"EHC",1997-05-09,85.023865,86.018295,81.543358,82.537788,166603,69.347542
"EHC",1997-05-12,81.543358,82.537788,80.051712,80.051712,655375,67.258789
"EHC",1997-05-13,81.046143,84.526649,80.548927,83.532219,363575,70.183067
"EHC",1997-05-14,85.023865,85.272476,83.532219,84.526649,226361,71.018578
"EHC",1997-05-15,84.526649,86.018295,84.029434,86.018295,213162,72.271866
"EHC",1997-05-16,86.515511,87.012726,84.526649,85.52108,229855,71.854095
"EHC",1997-05-19,86.018295,87.012726,85.023865,87.012726,132262,73.107361
"EHC",1997-05-20,87.012726,87.509941,86.018295,87.509941,201573,73.525116
"EHC",1997-05-21,87.509941,88.504372,86.515511,87.012726,236266,73.107361
"EHC",1997-05-22,87.509941,87.509941,85.023865,85.52108,217511,71.854095
"EHC",1997-05-23,86.018295,88.007156,86.018295,87.509941,87588,73.525116
"EHC",1997-05-27,87.012726,88.007156,86.515511,87.012726,152524,73.107361
"EHC",1997-05-28,87.012726,87.509941,86.515511,87.509941,163837,73.525116
"EHC",1997-05-29,87.509941,87.509941,86.515511,86.515511,116951,72.689621
