"symbol","date","open","high","low","close","volume","adjusted"
"MKTX",2019-07-01,322.369995,324.859985,318.029999,322.579987,490100,316.729431
"MKTX",2019-07-02,323.51001,332.029999,320.420013,330.890015,355000,324.888733
"MKTX",2019-07-03,332.880005,339.850006,331.179993,338.5,271500,332.360809
"MKTX",2019-07-05,339.269989,344.25,335.019989,341.899994,222600,335.699005
"MKTX",2019-07-08,341.970001,344.609985,338.350006,341.5,330200,335.306335
"MKTX",2019-07-09,340.910004,344.220001,336.589996,342.899994,323700,336.680878
"MKTX",2019-07-10,343.950012,352.070007,343.950012,349.399994,364000,343.063049
"MKTX",2019-07-11,349.320007,356.279999,348.769989,354.529999,295500,348.099945
"MKTX",2019-07-12,356.049988,359.320007,354.079987,358.279999,249500,351.781982
"MKTX",2019-07-15,359.940002,361.779999,356.890015,360.790009,276000,354.24649
"MKTX",2019-07-16,361.589996,364.320007,360.649994,363.109985,308000,356.524384
"MKTX",2019-07-17,364.049988,368.950012,362.279999,368.029999,254300,361.355103
"MKTX",2019-07-18,368.320007,373.380005,366.440002,372.799988,255700,366.038574
"MKTX",2019-07-19,373.980011,373.980011,366.350006,367.029999,248600,360.373291
"MKTX",2019-07-22,368.769989,372.429993,366.5,370.480011,259000,363.760681
"MKTX",2019-07-23,372.950012,372.950012,365.470001,367.809998,301600,361.13913
"MKTX",2019-07-24,354.809998,356.880005,331,334.25,1103300,328.187805
"MKTX",2019-07-25,334.380005,345.160004,333.049988,344,575700,337.761017
"MKTX",2019-07-26,345.929993,348.660004,344.019989,347.940002,483800,341.629486
"MKTX",2019-07-29,346.720001,346.720001,336.630005,336.899994,453500,330.789795
"MKTX",2019-07-30,335.950012,340.720001,334.380005,336.049988,260400,329.955109
"MKTX",2019-07-31,336,343.519989,336,337.040009,210300,330.927185
"MKTX",2019-08-01,339.299988,342.649994,335.950012,340.299988,318800,334.128052
"MKTX",2019-08-02,341,343.160004,338.459991,340.630005,436700,334.452087
"MKTX",2019-08-05,337.839996,348,333.869995,341.470001,387600,335.276886
"MKTX",2019-08-06,343.5,346.769989,341.809998,344.839996,307700,339.092163
"MKTX",2019-08-07,341.450012,351.920013,338.299988,348.920013,233300,343.104187
"MKTX",2019-08-08,349.529999,352.519989,344.350006,352.359985,340800,346.486755
"MKTX",2019-08-09,352.850006,363.399994,352.549988,362.149994,142600,356.113647
"MKTX",2019-08-12,360.179993,368.23999,357.73999,363.26001,257400,357.205109
"MKTX",2019-08-13,363.290009,367.839996,360.470001,367.019989,264400,360.902405
"MKTX",2019-08-14,363.790009,368.630005,356.26001,356.660004,276500,350.715149
"MKTX",2019-08-15,357.929993,366.5,357.76001,365.119995,174100,359.034149
"MKTX",2019-08-16,367.980011,368.890015,361.579987,366.209991,239000,360.105957
"MKTX",2019-08-19,368.279999,370.049988,362,368.910004,170100,362.760986
"MKTX",2019-08-20,368.51001,376.540009,365.119995,375.329987,239600,369.073975
"MKTX",2019-08-21,376.829987,389.51001,374.769989,389.230011,349400,382.742218
"MKTX",2019-08-22,388.200012,394.920013,386.380005,392.609985,246600,386.065948
"MKTX",2019-08-23,392.559998,397.5,386.440002,388.619995,301700,382.142426
"MKTX",2019-08-26,389.029999,397.089996,389,395.109985,225900,388.524261
"MKTX",2019-08-27,397.609985,406.450012,397.51001,405.679993,352100,398.91803
"MKTX",2019-08-28,406.179993,408.369995,401,404.459991,285300,397.718384
"MKTX",2019-08-29,408.170013,408.170013,384.589996,392.25,494900,385.711945
"MKTX",2019-08-30,395.799988,399.160004,392.140015,397.619995,269900,390.992432
"MKTX",2019-09-03,398.890015,407.929993,398.209991,402.109985,284200,395.407532
"MKTX",2019-09-04,404.470001,408.980011,401.149994,408.609985,214700,401.799286
"MKTX",2019-09-05,411.470001,415,408,411.959991,256100,405.093353
"MKTX",2019-09-06,413.820007,421.450012,409.950012,419.399994,278900,412.409332
"MKTX",2019-09-09,419.290009,419.690002,368.480011,369.690002,784000,363.527985
"MKTX",2019-09-10,367.899994,367.899994,337.600006,342.059998,1125400,336.35849
"MKTX",2019-09-11,342.230011,353.920013,336.850006,341.429993,550100,335.738953
"MKTX",2019-09-12,344.709991,351.820007,336.470001,345.140015,313700,339.387177
"MKTX",2019-09-13,344.579987,348.470001,329.25,330.290009,432000,324.784668
"MKTX",2019-09-16,328.01001,337.690002,325.859985,334.350006,323200,328.777008
"MKTX",2019-09-17,336.5,348.149994,336.5,342.480011,469500,336.771515
"MKTX",2019-09-18,343.820007,348.309998,339.480011,344,457000,338.266205
"MKTX",2019-09-19,344,347.570007,340.869995,342.75,437200,337.036957
"MKTX",2019-09-20,343.529999,347.690002,336.059998,338.179993,1133900,332.543152
"MKTX",2019-09-23,340.559998,341.230011,333.709991,335.549988,695300,329.95697
"MKTX",2019-09-24,336.940002,339.410004,332.660004,336.100006,698700,330.497894
"MKTX",2019-09-25,336.190002,338.170013,327.519989,333.51001,320300,327.951019
"MKTX",2019-09-26,333.890015,336.809998,330.329987,332,267800,326.466156
"MKTX",2019-09-27,334.25,337.01001,321.369995,324.709991,302900,319.297699
"MKTX",2019-09-30,326.420013,329.660004,323.869995,327.5,440300,322.041199
"MKTX",2019-10-01,325.570007,327.769989,319.230011,325.01001,447900,319.592682
"MKTX",2019-10-02,319.730011,325.859985,317.940002,318.730011,282200,313.417389
"MKTX",2019-10-03,321.279999,337.76001,319.76001,336.859985,436600,331.245148
"MKTX",2019-10-04,336.100006,347.880005,336.100006,346.950012,304800,341.167023
"MKTX",2019-10-07,346.850006,349.660004,341.619995,347.790009,233100,341.993011
"MKTX",2019-10-08,346.480011,349.059998,340.720001,346.670013,199000,340.891693
"MKTX",2019-10-09,347.359985,356.059998,347.359985,355.269989,235700,349.348297
"MKTX",2019-10-10,354.059998,360.429993,353.040009,359.089996,264400,353.104675
"MKTX",2019-10-11,361.410004,363.369995,347.940002,348.190002,386300,342.386353
"MKTX",2019-10-14,349.820007,352.910004,347.910004,349.429993,215700,343.605621
"MKTX",2019-10-15,352.480011,354.220001,346,349.320007,289600,343.497498
"MKTX",2019-10-16,344.679993,346.75,337.390015,340.420013,442800,334.74588
"MKTX",2019-10-17,344.079987,350.440002,341.26001,349.700012,440600,343.871155
"MKTX",2019-10-18,350.769989,355.559998,349.200012,352.880005,366700,346.998169
"MKTX",2019-10-21,352.839996,353.950012,345.73999,353.399994,199900,347.509521
"MKTX",2019-10-22,354.369995,364.529999,340.089996,340.649994,274600,334.972015
"MKTX",2019-10-23,344.059998,356.190002,337.519989,342.179993,311700,336.476532
"MKTX",2019-10-24,342.549988,350.940002,340.209991,349.459991,245300,343.635132
"MKTX",2019-10-25,350.880005,351.440002,340.079987,344.070007,216500,338.335022
"MKTX",2019-10-28,346.529999,349.299988,341.480011,348.869995,175600,343.054962
"MKTX",2019-10-29,349.380005,355.690002,349.380005,351.48999,168300,345.631287
"MKTX",2019-10-30,352.440002,359.98999,350.059998,359.149994,205700,353.163635
"MKTX",2019-10-31,359.230011,368.959991,358.049988,368.589996,332400,362.446289
"MKTX",2019-11-01,371.929993,372.890015,362.540009,366.140015,255300,360.037109
"MKTX",2019-11-04,368.529999,368.579987,357.51001,358.399994,220200,352.426147
"MKTX",2019-11-05,357.160004,357.670013,337.709991,343.730011,268300,338.48233
"MKTX",2019-11-06,343.519989,349.429993,343.519989,347.809998,175200,342.5
"MKTX",2019-11-07,349.480011,350.209991,340.070007,349.600006,252400,344.262726
"MKTX",2019-11-08,348.359985,350.25,345.570007,347.149994,230700,341.850098
"MKTX",2019-11-11,346.670013,363.779999,346.640015,359.73999,178600,354.247955
"MKTX",2019-11-12,359.809998,367.929993,358.380005,365.929993,228800,360.343353
"MKTX",2019-11-13,365.48999,376.019989,365.470001,374.359985,170000,368.644714
"MKTX",2019-11-14,374,380.559998,372.429993,379.220001,185200,373.430511
"MKTX",2019-11-15,380.160004,381.070007,376.609985,381.059998,203900,375.242371
"MKTX",2019-11-18,377.230011,389.98999,377.230011,389.519989,171700,383.573273
"MKTX",2019-11-19,389.140015,401.459991,387.290009,400.170013,371000,394.060669
"MKTX",2019-11-20,402.359985,411.869995,401.980011,404.48999,432400,398.314697
"MKTX",2019-11-21,406.040009,406.170013,393.779999,393.890015,250300,387.876495
"MKTX",2019-11-22,397.529999,397.890015,388.98999,392.329987,213000,386.340332
"MKTX",2019-11-25,393.100006,399.519989,393,397.179993,221000,391.116333
"MKTX",2019-11-26,399.410004,406.609985,399.029999,401.899994,264600,395.764221
"MKTX",2019-11-27,403.320007,407.109985,398.309998,406.429993,179400,400.225128
"MKTX",2019-11-29,403.070007,407.299988,402.459991,403.820007,85000,397.654968
"MKTX",2019-12-02,402.549988,406.350006,397.049988,398.970001,313900,392.878998
"MKTX",2019-12-03,397.230011,401,394.450012,397.670013,292900,391.598907
"MKTX",2019-12-04,396.700012,398.929993,392.420013,393.98999,300900,387.974976
"MKTX",2019-12-05,394.809998,394.809998,380.609985,381.179993,365700,375.360565
"MKTX",2019-12-06,381.01001,382.929993,373.399994,375.899994,303700,370.161224
"MKTX",2019-12-09,376.98999,382.730011,366.059998,367.019989,329200,361.416718
"MKTX",2019-12-10,368.119995,371,366.649994,370,247300,364.351257
"MKTX",2019-12-11,372.23999,376.859985,368.209991,376.809998,239800,371.057281
"MKTX",2019-12-12,374.350006,378.220001,365.690002,369.459991,296200,363.819489
"MKTX",2019-12-13,367.76001,375.019989,366.130005,373.890015,229600,368.181915
"MKTX",2019-12-16,374.640015,381.290009,372.190002,374.690002,586600,368.969666
"MKTX",2019-12-17,375,375.089996,371.089996,373.540009,463900,367.837219
"MKTX",2019-12-18,372.609985,374.899994,369.609985,369.899994,377200,364.252808
"MKTX",2019-12-19,372.649994,379.640015,372.5,377.570007,484300,371.805725
"MKTX",2019-12-20,378.5,379.429993,375.380005,376.320007,659500,370.574829
"MKTX",2019-12-23,376.320007,378.390015,371.109985,371.359985,171000,365.690521
"MKTX",2019-12-24,371.929993,375.5,367.200012,374.079987,68700,368.368927
"MKTX",2019-12-26,373.820007,377.529999,373.809998,376.100006,119500,370.358154
"MKTX",2019-12-27,378.540009,379.100006,374.299988,375,336800,369.274963
"MKTX",2019-12-30,375.109985,376.23999,371.809998,374.5,148900,368.782532
"MKTX",2019-12-31,374.480011,379.940002,371.970001,379.109985,179100,373.322174
"MKTX",2020-01-02,380.26001,381.040009,376.959991,380.25,226200,374.444733
"MKTX",2020-01-03,377.940002,381.26001,377.459991,380.049988,192900,374.247803
"MKTX",2020-01-06,379.700012,379.700012,366.859985,374.079987,329000,368.368927
"MKTX",2020-01-07,372.540009,378.820007,370.48999,375.25,178600,369.521118
"MKTX",2020-01-08,375.059998,376.380005,363.679993,364.299988,383100,358.738312
"MKTX",2020-01-09,366.429993,377.23999,366.429993,371.700012,414100,366.02536
"MKTX",2020-01-10,371.700012,372.420013,362.450012,363.070007,238500,357.527039
"MKTX",2020-01-13,361.790009,370.549988,361.429993,368.600006,256400,362.972595
